operating_day,origin_dong_id,destination_dong_id,distance_km,duration_min,speed_kmph
2025-10-01,11250650,11240590,1.2215,6,12.215
2025-10-01,11110580,11110590,1.1314600000000001,8,8.48595
2025-10-01,11140780,11140770,0.65,5,7.800000000000001
2025-10-01,11190560,11190620,0.9,4,13.5
2025-10-01,11190740,11190550,1.51545,10,9.0927
2025-10-01,11070550,11070710,1.04683,6,10.4683
2025-10-01,11160650,11160751,0.74385,5,8.926200000000001
2025-10-01,11190690,11190540,1.21484,9,8.098933333333333
2025-10-01,11190760,11190610,0.9064099999999999,6,9.064099999999998
2025-10-01,11160540,11160751,1.87941,8,14.095575
2025-10-01,11140730,11130710,1.02041,6,10.2041
2025-10-01,11220670,11220680,0.6114400000000001,6,6.114400000000001
2025-10-01,11200700,11170540,1.91938,9,12.795866666666667
2025-10-01,11160520,11160751,1.95269,14,8.368671428571428
2025-10-01,11150570,11160730,0.56367,5,6.7640400000000005
2025-10-01,11190630,11190540,1.52376,11,8.311418181818182
2025-10-01,11150590,11160730,1.49292,9,9.9528
2025-10-01,11050540,11050590,1.58605,10,9.516300000000001
2025-10-01,11110640,11110660,1.31,7,11.22857142857143
2025-10-01,11240660,11240690,1.93119,14,8.276528571428571
2025-10-01,11010610,11020550,2.04032,9,13.602133333333333
2025-10-01,11250540,11250610,0.59301,4,8.895150000000001
2025-10-01,11250660,11250580,1.59271,10,9.556260000000002
2025-10-01,11230750,11240690,2.94,18,9.8
2025-10-01,11180520,11180510,1.65373,8,12.402975
2025-10-01,11110640,11110660,1.36,14,5.828571428571429
2025-10-01,11240570,11240600,1.83909,13,8.488107692307691
2025-10-01,11160540,11160520,0.98899,9,6.5932666666666675
2025-10-01,11190760,11190610,0.97785,7,8.381571428571428
2025-10-01,11110610,11110590,1.24983,10,7.49898
2025-10-01,11160610,11160751,1.9034,12,9.517
2025-10-01,11110730,11110760,2.0564299999999998,17,7.257988235294117
2025-10-01,11030590,11030730,0.88,6,8.799999999999999
2025-10-01,11060910,11060840,1.4278,9,9.518666666666666
2025-10-01,11060860,11040550,1.04185,9,6.945666666666667
2025-10-01,11170520,11170710,0.90135,6,9.013499999999999
2025-10-01,11090750,11100510,1.42974,10,8.57844
2025-10-01,11050590,11050530,2.23156,10,13.38936
2025-10-01,11160540,11160751,2.57146,19,8.1204
2025-10-01,11110600,11110760,2.3295100000000004,14,9.983614285714287
2025-10-01,11160670,11160751,0.97,5,11.64
2025-10-01,11030570,11030710,2.12183,12,10.60915
2025-10-01,11130710,11130690,0.66184,4,9.9276
2025-10-01,11190740,11190540,1.55518,14,6.665057142857143
2025-10-01,11140770,11020540,2.83416,18,9.4472
2025-10-01,11050650,11050660,1.09,4,16.35
2025-10-01,11190690,11190540,1.4646,7,12.553714285714285
2025-10-01,11150570,11160730,1.42,11,7.745454545454546
2025-10-01,11240800,11230580,2.49,15,9.96
2025-10-01,11140710,11140660,0.6577999999999999,4,9.866999999999999
2025-10-01,11010610,11020550,0.7223099999999999,4,10.834649999999998
2025-10-01,11090740,11090750,1.32405,7,11.349
2025-10-01,11190730,11190740,1.58298,12,7.9149
2025-10-01,11110510,11110530,0.6990599999999999,4,10.485899999999999
2025-10-01,11160510,11160751,2.24926,13,10.3812
2025-10-01,11170560,11170510,0.82,4,12.299999999999999
2025-10-01,11120510,11120740,1.2185,6,12.184999999999999
2025-10-01,11070690,11070590,1.4339000000000002,9,9.559333333333335
2025-10-01,11220670,11220660,1.92,12,9.6
2025-10-01,11040580,11040550,2.19578,10,13.17468
2025-10-01,11080580,11080620,0.84445,7,7.238142857142857
2025-10-01,11190700,11190720,1.122,6,11.22
2025-10-01,11190700,11200700,1.67083,11,9.113618181818183
2025-10-01,11240600,11240590,1.51175,7,12.957857142857142
2025-10-01,11170550,11170540,1.54481,9,10.298733333333335
2025-10-01,11170560,11170510,0.60357,4,9.053550000000001
2025-10-01,11150510,11150690,0.90884,8,6.8163
2025-10-01,11190740,11190540,0.9831,8,7.37325
2025-10-01,11050650,11050660,0.86976,4,13.0464
2025-10-01,11230760,11230750,2.08773,13,9.635676923076923
2025-10-01,11180520,11170700,0.96,10,5.76
2025-10-01,11150640,11150650,2.0831999999999997,14,8.927999999999999
2025-10-01,11200720,11200710,2.50724,13,11.571876923076923
2025-10-01,11190760,11190550,1.63,17,5.752941176470588
2025-10-01,11080840,11080600,1.42,10,8.52
2025-10-01,11160540,11160650,0.50618,5,6.07416
2025-10-01,11220660,11220670,1.3326,10,7.9956000000000005
2025-10-01,11150710,11190620,1.20818,11,6.5900727272727275
2025-10-01,11100630,11110730,1.84345,16,6.9129375
2025-10-01,11160610,11160690,2.4987600000000003,17,8.819152941176473
2025-10-01,11070720,11060840,2.04398,13,9.433753846153845
2025-10-01,11020540,11020680,0.74,3,14.799999999999999
2025-10-01,11160690,11160751,1.31084,9,8.738933333333334
2025-10-01,11160590,11150600,2.77273,17,9.786105882352942
2025-10-01,11060840,11060730,1.0783099999999999,9,7.1887333333333325
2025-10-01,11150510,11190760,2.8601799999999997,14,12.257914285714284
2025-10-01,11210810,11170540,2.63439,16,9.8789625
2025-10-01,11250750,11250770,2.6967399999999997,16,10.112775
2025-10-01,11080840,11060810,2.82372,14,12.101657142857142
2025-10-01,11240520,11240580,1.64663,12,8.23315
2025-10-01,11110690,11110770,1.45,10,8.700000000000001
2025-10-01,11240600,11240570,0.96558,5,11.586960000000001
2025-10-01,11070610,11070650,1.04833,7,8.985685714285713
2025-10-01,11010710,11040710,1.33,9,8.866666666666667
2025-10-01,11040650,11040660,0.7622599999999999,3,15.245199999999999
2025-10-01,11240510,11240520,1.99546,6,19.9546
2025-10-01,11240640,11240630,0.77,3,15.4
2025-10-01,11160690,11160751,0.58263,3,11.6526
2025-10-01,11050530,11040680,0.79,4,11.850000000000001
2025-10-01,11030530,11030730,0.98065,4,14.70975
2025-10-01,11160740,11160670,0.52662,4,7.899299999999999
2025-10-01,11140770,11140780,0.5798300000000001,3,11.5966
2025-10-01,11240510,11250660,0.52673,3,10.5346
2025-10-01,11150650,11150510,0.71487,4,10.72305
2025-10-01,11240650,11240690,0.55901,4,8.38515
2025-10-01,11240810,11240680,0.76038,4,11.4057
2025-10-01,11110770,11110660,0.91646,5,10.997520000000002
2025-10-01,11050530,11040680,0.81587,3,16.3174
2025-10-01,11050530,11050540,1.04,4,15.600000000000001
2025-10-01,11150690,11150650,0.69967,5,8.396040000000001
2025-10-01,11090720,11090700,0.58985,4,8.84775
2025-10-01,11230580,11230790,0.6779,5,8.1348
2025-10-01,11250750,11250560,0.77206,5,9.26472
2025-10-01,11110530,11110790,0.5082099999999999,4,7.623149999999999
2025-10-01,11180520,11180510,0.9540599999999999,5,11.44872
2025-10-01,11020680,11020540,0.5895499999999999,3,11.790999999999997
2025-10-01,11240580,11240770,0.81445,4,12.216750000000001
2025-10-01,11140610,11140600,0.71215,4,10.68225
2025-10-01,11200540,11200520,1.11195,4,16.67925
2025-10-01,11220670,11220680,0.67428,4,10.1142
2025-10-01,11230710,11220670,0.89528,5,10.743360000000001
2025-10-01,11010610,11010530,0.6811900000000001,3,13.623800000000001
2025-10-01,11110530,11110790,0.60168,6,6.0168
2025-10-01,11240790,11240800,0.8708400000000001,4,13.062600000000002
2025-10-01,11240560,11240530,0.6111,5,7.3332
2025-10-01,11190560,11190550,0.6610900000000001,4,9.916350000000001
2025-10-01,11190750,11170510,1.16435,7,9.980142857142857
2025-10-01,11060880,11060870,1.20306,6,12.0306
2025-10-01,11230790,11230511,0.6918099999999999,5,8.30172
2025-10-01,11210800,11210580,1.01291,6,10.1291
2025-10-01,11220510,11220520,0.90289,6,9.028899999999998
2025-10-01,11070690,11110560,0.67123,6,6.7123
2025-10-01,11150610,11160580,0.76737,6,7.673699999999999
2025-10-01,11240630,11240800,0.68267,6,6.8267
2025-10-01,11240610,11240800,0.73,5,8.76
2025-10-01,11170610,11170720,1.2229,6,12.229000000000001
2025-10-01,11190760,11190610,0.79002,3,15.800399999999998
2025-10-01,11110560,11070640,0.56,4,8.4
2025-10-01,11220650,11220610,1.09,6,10.9
2025-10-01,11160610,11160540,0.63421,4,9.513150000000001
2025-10-01,11160751,11160540,0.51919,5,6.2302800000000005
2025-10-01,11180520,11180510,1.20194,6,12.0194
2025-10-01,11190670,11190680,0.67314,4,10.0971
2025-10-01,11220650,11220630,0.6919500000000001,6,6.9195
2025-10-01,11130690,11140710,1.2544000000000002,6,12.544
2025-10-01,11240800,11240770,0.86985,6,8.6985
2025-10-01,11050660,11050530,0.50512,3,10.1024
2025-10-01,11230760,11230750,0.9311799999999999,6,9.311799999999998
2025-10-01,11020540,11020520,0.52,3,10.4
2025-10-01,11210720,11170540,0.5809,4,8.7135
2025-10-01,11020570,11020550,1.15373,4,17.30595
2025-10-01,11240770,11240630,0.93113,6,9.3113
2025-10-01,11190620,11190560,0.7352799999999999,4,11.0292
2025-10-01,11190610,11190550,0.82594,6,8.2594
2025-10-01,11060810,11080600,0.92,6,9.2
2025-10-01,11180510,11170540,0.7035,7,6.03
2025-10-01,11230800,11230600,1.00165,6,10.016499999999999
2025-10-01,11060810,11040710,0.95104,7,8.15177142857143
2025-10-01,11160700,11160670,0.61737,7,5.291742857142856
2025-10-01,11250740,11250650,1.05226,8,7.89195
2025-10-01,11060910,11040700,0.81956,4,12.2934
2025-10-01,11020540,11020520,1.00578,8,7.543349999999999
2025-10-01,11220600,11220580,0.70416,3,14.0832
2025-10-01,11050670,11050660,0.78895,5,9.467400000000001
2025-10-01,11250550,11250540,1.0365,7,8.884285714285713
2025-10-01,11170560,11170510,0.92628,4,13.8942
2025-10-01,11140760,11140660,0.69,3,13.799999999999999
2025-10-01,11150710,11150510,0.85665,6,8.5665
2025-10-01,11070700,11070640,1.415,7,12.128571428571428
2025-10-01,11050600,11050590,1.05,6,10.5
2025-10-01,11160670,11160751,0.79602,7,6.823028571428571
2025-10-01,11190750,11170510,0.6367,4,9.550500000000001
2025-10-01,11150650,11150690,0.5231,3,10.462
2025-10-01,11070690,11070590,1.11,7,9.514285714285714
2025-10-01,11240660,11240650,0.98356,5,11.80272
2025-10-01,11140600,11130750,0.67,4,10.05
2025-10-01,11040690,11050670,1.7798,9,11.865333333333334
2025-10-01,11020690,11020670,0.79027,5,9.48324
2025-10-01,11240580,11240770,1.01881,3,20.376199999999997
2025-10-01,11200730,11220650,0.62,4,9.3
2025-10-01,11240790,11240770,1.38505,7,11.871857142857142
2025-10-01,11220650,11220610,0.63434,3,12.6868
2025-10-01,11160650,11160751,0.57071,6,5.7071000000000005
2025-10-01,11250750,11250560,0.52301,3,10.460199999999999
2025-10-01,11230710,11230670,0.87879,4,13.181849999999999
2025-10-01,11150690,11150510,1.09979,8,8.248425000000001
2025-10-01,11110580,11110780,0.58302,5,6.99624
2025-10-01,11070640,11070690,1.27,9,8.466666666666667
2025-10-01,11190610,11190760,0.9064099999999999,6,9.064099999999998
2025-10-01,11250550,11250590,0.73,4,10.95
2025-10-01,11210800,11210780,0.52836,5,6.340320000000001
2025-10-01,11240710,11230790,1.12269,8,8.420175
2025-10-01,11050590,11050600,1.10823,6,11.0823
2025-10-01,11160700,11160690,1.23728,7,10.605257142857143
2025-10-01,11060870,11060860,1.2205599999999999,6,12.205599999999999
2025-10-01,11050640,11050530,1.32739,7,11.377628571428572
2025-10-01,11070610,11070600,0.75919,6,7.5919
2025-10-01,11070730,11070600,0.8675900000000001,7,7.436485714285715
2025-10-01,11160690,11160751,0.90389,6,9.0389
2025-10-01,11190560,11190550,0.75891,5,9.10692
2025-10-01,11030570,11030730,1.3083399999999998,7,11.214342857142855
2025-10-01,11230710,11230800,0.7533500000000001,4,11.300250000000002
2025-10-01,11230720,11230800,1.3,5,15.600000000000001
2025-10-01,11050610,11050650,1.01,5,12.120000000000001
2025-10-01,11250670,11250630,1.12118,6,11.2118
2025-10-01,11190550,11190760,0.8521,7,7.303714285714285
2025-10-01,11140710,11140660,0.8872899999999999,5,10.64748
2025-10-01,11150510,11150710,1.03668,8,7.7751
2025-10-01,11240600,11240540,0.72866,5,8.743920000000001
2025-10-01,11030570,11030640,0.73253,6,7.3252999999999995
2025-10-01,11240800,11240710,0.8,5,9.600000000000001
2025-10-01,11050540,11040680,0.70759,3,14.1518
2025-10-01,11070520,11070610,1.42437,7,12.208885714285714
2025-10-01,11120510,11120520,1.29887,8,9.741525
2025-10-01,11210800,11210610,1.06315,5,12.757800000000001
2025-10-01,11250750,11250770,1.40168,6,14.0168
2025-10-01,11150700,11150690,0.5,3,10.0
2025-10-01,11190560,11190610,0.58294,3,11.6588
2025-10-01,11210620,11210610,1.07739,6,10.7739
2025-10-01,11190680,11190650,0.70865,4,10.62975
2025-10-01,11040520,11040710,0.75081,3,15.0162
2025-10-01,11070650,11070640,1.35584,8,10.1688
2025-10-01,11140720,11140730,0.56098,5,6.73176
2025-10-01,11150650,11150510,0.68061,4,10.209150000000001
2025-10-01,11160690,11160670,0.6239600000000001,4,9.3594
2025-10-01,11190760,11190550,1.4932999999999998,9,9.955333333333332
2025-10-01,11160590,11150510,1.0460699999999998,8,7.8455249999999985
2025-10-01,11170550,11170560,0.85681,5,10.28172
2025-10-01,11160690,11160670,0.88478,5,10.617360000000001
2025-10-01,11080600,11020670,0.8483999999999999,10,5.0904
2025-10-01,11200700,11210780,1.8391300000000002,10,11.034780000000001
2025-10-01,11220590,11220600,1.00637,6,10.063699999999999
2025-10-01,11240680,11240690,0.94669,6,9.466899999999999
2025-10-01,11140730,11130760,0.5641499999999999,3,11.282999999999998
2025-10-01,11050650,11050660,0.6621,3,13.241999999999999
2025-10-01,11110780,11110580,1.1,10,6.6000000000000005
2025-10-01,11190650,11190680,1.14026,10,6.84156
2025-10-01,11190650,11190680,1.2769000000000001,9,8.512666666666668
2025-10-01,11190620,11190560,0.59,4,8.85
2025-10-01,11160751,11160540,0.9448200000000001,8,7.086150000000001
2025-10-01,11170720,11170610,1.4008,9,9.338666666666667
2025-10-01,11100650,11100640,0.8595700000000001,7,7.367742857142858
2025-10-01,11010710,11020690,1.15677,7,9.91517142857143
2025-10-01,11150510,11150690,1.76328,8,13.2246
2025-10-01,11140770,11140610,0.65579,6,6.557899999999999
2025-10-01,11030720,11030730,0.68256,6,6.825599999999999
2025-10-01,11240650,11240660,0.74,3,14.799999999999999
2025-10-01,11200700,11190700,1.2758,8,9.5685
2025-10-01,11160690,11160751,0.88144,8,6.6108
2025-10-01,11190740,11190760,1.3505999999999998,7,11.576571428571427
2025-10-01,11250610,11250580,0.6619700000000001,4,9.92955
2025-10-01,11240690,11240660,2.447,11,13.34727272727273
2025-10-01,11160700,11160670,1.3433,9,8.955333333333334
2025-10-01,11240590,11250650,1.6597899999999999,11,9.0534
2025-10-01,11040680,11050530,0.84862,8,6.36465
2025-10-01,11200690,11170540,0.79032,8,5.9274000000000004
2025-10-01,11190750,11190730,0.7009099999999999,3,14.018199999999998
2025-10-01,11180570,11180590,1.19039,9,7.935933333333334
2025-10-01,11040540,11060810,1.42583,9,9.505533333333334
2025-10-01,11140660,11140710,0.80275,5,9.633000000000001
2025-10-01,11220670,11220660,0.68069,4,10.21035
2025-10-01,11110560,11110790,1.0185499999999998,9,6.790333333333333
2025-10-01,11240810,11240680,1.38574,7,11.877771428571428
2025-10-01,11120520,11120510,0.53696,6,5.369599999999999
2025-10-01,11160540,11160670,1.02,7,8.742857142857142
2025-10-01,11060910,11060800,1.31,9,8.733333333333334
2025-10-01,11030530,11020540,0.7952,5,9.5424
2025-10-01,11020550,11020520,0.75064,5,9.00768
2025-10-01,11190550,11190740,1.01328,5,12.15936
2025-10-01,11250560,11250750,1.2399,9,8.266
2025-10-01,11160690,11160670,1.61,5,19.320000000000004
2025-10-01,11240520,11250730,1.3351099999999998,8,10.013324999999998
2025-10-01,11250710,11250650,0.69123,5,8.29476
2025-10-01,11190610,11190560,0.89447,5,10.733640000000001
2025-10-01,11150700,11150690,0.9994,4,14.991
2025-10-01,11080810,11080830,1.57,10,9.420000000000002
2025-10-01,11160610,11160740,1.13396,8,8.504700000000001
2025-10-01,11060870,11050590,0.93377,6,9.3377
2025-10-01,11240800,11230790,2.47033,11,13.474527272727274
2025-10-01,11160690,11160751,1.67251,9,11.150066666666667
2025-10-01,11240620,11240770,1.5082,10,9.0492
2025-10-01,11240770,11240580,1.03,6,10.299999999999999
2025-10-01,11120590,11120510,0.81956,5,9.83472
2025-10-01,11210520,11210680,1.33725,7,11.462142857142858
2025-10-01,11240770,11240610,1.2903399999999998,10,7.742039999999999
2025-10-01,11240510,11250710,1.36524,11,7.446763636363637
2025-10-01,11240650,11240690,1.67051,11,9.111872727272727
2025-10-01,11040680,11040650,1.63615,10,9.8169
2025-10-01,11190750,11170510,0.78915,5,9.469800000000001
2025-10-01,11150690,11150510,0.64958,3,12.9916
2025-10-01,11170540,11170550,0.86,5,10.32
2025-10-01,11210680,11210720,1.90509,11,10.3914
2025-10-01,11240580,11240770,0.77949,4,11.692350000000001
2025-10-01,11080600,11080820,1.41,8,10.575
2025-10-01,11150690,11150700,1.1,12,5.5
2025-10-01,11060910,11060830,0.97905,10,5.8743
2025-10-01,11160540,11160660,1.5491400000000002,12,7.7457
2025-10-01,11110590,11110530,1.00239,7,8.591914285714285
2025-10-01,11140610,11140590,1.21,7,10.37142857142857
2025-10-01,11050640,11040680,1.88988,10,11.33928
2025-10-01,11040710,11060810,0.92,4,13.8
2025-10-01,11150720,11150690,1.55297,8,11.647275
2025-10-01,11180520,11180570,1.4531500000000002,7,12.45557142857143
2025-10-01,11170560,11190760,1.52094,12,7.604699999999999
2025-10-01,11050590,11040680,0.88,8,6.6000000000000005
2025-10-01,11210690,11210780,0.8776499999999999,6,8.776499999999999
2025-10-01,11170720,11170690,2.11621,11,11.542963636363638
2025-10-01,11050540,11040690,0.6093099999999999,4,9.13965
2025-10-01,11150710,11150640,1.92854,11,10.519309090909092
2025-10-01,11150710,11150510,1.43278,9,9.551866666666667
2025-10-01,11050540,11050590,0.60351,5,7.24212
2025-10-01,11190550,11190560,1.05976,7,9.083657142857144
2025-10-01,11240790,11240800,0.71,5,8.52
2025-10-01,11050540,11040680,0.76044,4,11.406600000000001
2025-10-01,11170510,11190760,0.71349,3,14.269799999999998
2025-10-01,11130620,11130760,1.63757,10,9.825420000000001
2025-10-01,11250630,11250730,0.76,5,9.120000000000001
2025-10-01,11150690,11170510,1.37981,11,7.5262363636363645
2025-10-01,11150720,11150690,2.36,10,14.16
2025-10-01,11240670,11240690,1.28307,12,6.415349999999999
2025-10-01,11170560,11170550,1.17652,8,8.8239
2025-10-01,11060830,11060710,1.38305,9,9.220333333333333
2025-10-01,11110690,11110770,1.3999300000000001,7,11.999400000000001
2025-10-01,11160751,11160670,1.23793,9,8.252866666666668
2025-10-01,11240590,11250670,0.75936,4,11.390400000000001
2025-10-01,11040700,11050540,1.7470599999999998,10,10.48236
2025-10-01,11160670,11160751,1.22066,5,14.647920000000001
2025-10-01,11080820,11080830,0.5,5,6.0
2025-10-01,11200630,11220650,1.1098800000000002,6,11.0988
2025-10-01,11060810,11010710,1.17,7,10.028571428571428
2025-10-01,11170740,11170730,1.36999,13,6.323030769230769
2025-10-01,11190550,11190610,0.7444299999999999,5,8.933159999999999
2025-10-01,11230600,11230790,1.07548,7,9.218399999999999
2025-10-01,11160670,11160751,1.57,11,8.563636363636364
2025-10-01,11190560,11190550,0.96,4,14.4
2025-10-01,11060810,11020670,1.04116,4,15.617400000000002
2025-10-01,11220520,11230640,0.6694500000000001,6,6.694500000000001
2025-10-01,11110720,11110650,0.80898,7,6.934114285714286
2025-10-01,11240590,11240520,2.2756999999999996,8,17.067749999999997
2025-10-01,11220660,11220670,1.2419200000000001,10,7.451520000000001
2025-10-01,11190660,11190650,0.8706,7,7.462285714285715
2025-10-01,11220650,11200630,1.34276,7,11.509371428571429
2025-10-01,11020520,11020540,0.98462,7,8.4396
2025-10-01,11010700,11020670,0.51748,5,6.209760000000001
2025-10-01,11240770,11240590,1.56432,9,10.4288
2025-10-01,11020520,11010530,2.96,11,16.145454545454548
2025-10-01,11240590,11240570,1.6744100000000002,12,8.37205
2025-10-01,11230590,11230650,0.6941799999999999,6,6.941799999999999
2025-10-01,11240600,11240590,1.73007,8,12.975525
2025-10-01,11120650,11120740,0.81599,5,9.79188
2025-10-01,11250670,11250650,1.15648,7,9.912685714285713
2025-10-01,11230660,11220660,1.10368,9,7.357866666666667
2025-10-01,11110590,11110790,1.11245,8,8.343375
2025-10-01,11110610,11110780,0.52,4,7.800000000000001
2025-10-01,11030570,11030730,1.67205,10,10.032300000000001
2025-10-01,11050650,11050620,1.43407,9,9.560466666666667
2025-10-01,11250740,11250760,1.56222,13,7.210246153846153
2025-10-01,11250650,11240590,1.38242,9,9.216133333333334
2025-10-01,11130760,11130690,1.18352,7,10.144457142857142
2025-10-01,11250650,11240590,1.50502,9,10.033466666666667
2025-10-01,11190740,11190540,1.60303,8,12.022725
2025-10-01,11240770,11240610,1.20755,5,14.490599999999999
2025-10-01,11160650,11160751,2.06486,9,13.765733333333333
2025-10-01,11230800,11230680,0.6382000000000001,7,5.470285714285715
2025-10-01,11210690,11170540,2.8279699999999997,11,15.425290909090908
2025-10-01,11230800,11230600,1.0155399999999999,6,10.155399999999998
2025-10-01,11150510,11150690,0.92415,7,7.921285714285714
2025-10-01,11230750,11240640,2.71127,13,12.513553846153846
2025-10-01,11100640,11100560,1.43432,9,9.562133333333334
2025-10-01,11100590,11100630,0.86372,5,10.364640000000001
2025-10-01,11240820,11240530,0.89385,6,8.9385
2025-10-01,11250560,11250770,1.32806,7,11.38337142857143
2025-10-01,11240630,11240770,1.14571,7,9.820371428571429
2025-10-01,11130690,11140710,1.4087100000000001,9,9.3914
2025-10-01,11130710,11140730,0.7176,3,14.352
2025-10-01,11230800,11230600,1.0283699999999998,7,8.814599999999999
2025-10-01,11060810,11040710,0.9309400000000001,8,6.982050000000001
2025-10-01,11240650,11240690,2.3,10,13.799999999999999
2025-10-01,11250660,11240590,2.24,12,11.200000000000001
2025-10-01,11150710,11150520,0.8987200000000001,5,10.784640000000001
2025-10-01,11130520,11020520,1.7733599999999998,13,8.18473846153846
2025-10-01,11110790,11110560,1.03245,8,7.743375
2025-10-01,11210680,11200700,0.60221,4,9.033150000000001
2025-10-01,11230670,11230710,1.39,9,9.266666666666666
2025-10-01,11040560,11060810,1.9312,11,10.533818181818182
2025-10-01,11160730,11150590,1.26161,11,6.881509090909091
2025-10-01,11040700,11060830,1.27191,10,7.631460000000001
2025-10-01,11230660,11230640,0.64206,3,12.841199999999999
2025-10-01,11050650,11050640,0.81002,4,12.1503
2025-10-01,11010610,11020550,0.62509,4,9.37635
2025-10-01,11190760,11190610,0.97093,7,8.322257142857142
2025-10-01,11170690,11170730,1.83906,11,10.031236363636364
2025-10-01,11240580,11240770,1.1008699999999998,5,13.210439999999998
2025-10-01,11150700,11150690,0.84284,4,12.6426
2025-10-01,11120680,11140730,2.0080899999999997,12,10.040449999999998
2025-10-01,11130710,11130720,0.6517000000000001,4,9.775500000000001
2025-10-01,11240580,11240770,1.30131,5,15.61572
2025-10-01,11250550,11250590,1.17878,5,14.14536
2025-10-01,11230760,11230750,0.92338,5,11.08056
2025-10-01,11190760,11170510,0.81,7,6.942857142857143
2025-10-01,11080760,11080850,1.8037999999999998,12,9.018999999999998
2025-10-01,11240570,11240770,1.98,13,9.138461538461538
2025-10-01,11190550,11190610,0.80434,8,6.0325500000000005
2025-10-01,11180520,11180510,1.30699,6,13.0699
2025-10-01,11220670,11230670,1.6243800000000002,13,7.497138461538462
2025-10-01,11020680,11020540,0.74,4,11.1
2025-10-01,11190560,11190550,1.00621,10,6.037260000000001
2025-10-01,11060810,11080600,2.31366,13,10.678430769230769
2025-10-01,11180520,11180510,1.1081800000000002,7,9.498685714285715
2025-10-01,11150700,11150690,0.9401499999999999,4,14.10225
2025-10-01,11190550,11190560,0.90037,7,7.717457142857143
2025-10-01,11190750,11170510,0.84,5,10.08
2025-10-01,11190760,11190740,2.57392,15,10.29568
2025-10-01,11160540,11160751,0.9007999999999999,6,9.008
2025-10-01,11100620,11110770,1.2044000000000001,10,7.226400000000001
2025-10-01,11230640,11230660,1.16261,6,11.6261
2025-10-01,11250630,11250700,1.66751,15,6.67004
2025-10-01,11240510,11250650,1.04832,7,8.9856
2025-10-01,11160610,11160520,0.88086,4,13.2129
2025-10-01,11160751,11160520,2.31339,10,13.88034
2025-10-01,11190750,11190730,1.26618,6,12.6618
2025-10-01,11010530,11010720,1.53791,11,8.388600000000002
2025-10-01,11050650,11050640,0.9846900000000001,8,7.385175
2025-10-01,11160610,11160520,0.8734400000000001,6,8.7344
2025-10-01,11240690,11240660,1.92119,11,10.479218181818183
2025-10-01,11070690,11070730,1.57519,9,10.501266666666668
2025-10-01,11070620,11070600,1.59858,7,13.702114285714284
2025-10-01,11170710,11170510,0.71784,3,14.3568
2025-10-01,11150710,11150510,1.12968,5,13.55616
2025-10-01,11180520,11170540,1.30153,7,11.155971428571428
2025-10-01,11110760,11110740,1.07545,7,9.218142857142857
2025-10-01,11040550,11040540,0.91472,7,7.840457142857143
2025-10-01,11030570,11140750,1.2628199999999998,6,12.628199999999998
2025-10-01,11170710,11170510,0.8646,6,8.645999999999999
2025-10-01,11110580,11110610,0.61725,4,9.25875
2025-10-01,11230760,11230750,1.0423699999999998,6,10.423699999999997
2025-10-01,11230660,11230640,0.82126,5,9.855120000000001
2025-10-01,11210690,11170540,2.7864,10,16.718400000000003
2025-10-01,11070650,11070640,0.97937,5,11.75244
2025-10-01,11170720,11170670,1.1165699999999998,5,13.398839999999998
2025-10-01,11150640,11150510,0.63801,4,9.57015
2025-10-01,11160520,11160540,1.04046,7,8.918228571428571
2025-10-01,11250650,11240510,1.16248,7,9.964114285714285
2025-10-01,11050530,11040680,0.65688,5,7.882560000000001
2025-10-01,11040540,11060830,1.13,6,11.299999999999999
2025-10-01,11210810,11210680,1.43289,13,6.613338461538461
2025-10-01,11050650,11050530,2.13094,13,9.835107692307691
2025-10-01,11190740,11190760,0.73768,3,14.753599999999999
2025-10-01,11170700,11180510,1.01,7,8.657142857142857
2025-10-01,11110590,11110790,2.55675,13,11.800384615384615
2025-10-01,11120730,11120660,0.7,4,10.5
2025-10-01,11150650,11150720,1.24,7,10.628571428571428
2025-10-01,11110760,11110640,0.58,4,8.7
2025-10-01,11170710,11170510,0.92,5,11.040000000000001
2025-10-01,11120560,11120740,1.38181,9,9.212066666666667
2025-10-01,11070610,11070640,2.52205,15,10.0882
2025-10-01,11170710,11170510,0.69964,6,6.9964
2025-10-01,11190620,11190760,1.57989,14,6.770957142857143
2025-10-01,11240660,11240690,1.51883,8,11.391224999999999
2025-10-01,11060880,11060870,1.27,6,12.7
2025-10-01,11240640,11240710,1.5044300000000002,8,11.283225000000002
2025-10-01,11210680,11200700,0.63682,4,9.5523
2025-10-01,11140730,11130760,2.65363,15,10.61452
2025-10-01,11170710,11170510,0.6165900000000001,6,6.165900000000001
2025-10-01,11160650,11160520,0.71697,7,6.1454571428571425
2025-10-01,11230790,11230580,0.8447899999999999,8,6.335925
2025-10-01,11150700,11150690,1.08057,11,5.894018181818183
2025-10-01,11240800,11240640,1.3285,14,5.6935714285714285
2025-10-01,11080600,11080820,0.74519,6,7.4519
2025-10-01,11110520,11110510,0.80692,4,12.1038
2025-10-01,11160751,11160670,0.85,7,7.285714285714286
2025-10-01,11240680,11240690,1.13306,10,6.79836
2025-10-01,11010530,11010610,0.7028099999999999,7,6.024085714285714
2025-10-01,11040680,11050530,1.20681,8,9.051074999999999
2025-10-01,11070730,11070590,0.7250599999999999,6,7.250599999999999
2025-10-01,11060870,11050540,1.0635899999999998,8,7.976924999999999
