timestamp,zone_id,operator_name,device_count,effective_device_count,avg_battery,zone_center_latitude,zone_center_longitude
2026-06-12T06:11:12+0900,grid_8097_22786,ALPACA,1,1,97.0,36.3703736974488,127.31367230604849
2026-06-12T06:11:12+0900,grid_8097_22787,ALPACA,11,11,86.18181818181819,36.3703736974488,127.3192595472793
2026-06-12T06:11:12+0900,grid_8097_22788,ALPACA,1,1,37.0,36.3703736974488,127.32484678851013
2026-06-12T06:11:12+0900,grid_8097_22790,ALPACA,17,17,58.0,36.3703736974488,127.33602127097176
2026-06-12T06:11:12+0900,grid_8097_22791,ALPACA,110,110,74.53636363636363,36.3703736974488,127.34160851220258
2026-06-12T06:11:12+0900,grid_8097_22792,ALPACA,8,8,71.0,36.3703736974488,127.3471957534334
2026-06-12T06:11:12+0900,grid_8097_22793,ALPACA,30,30,76.7,36.3703736974488,127.35278299466421
2026-06-12T06:11:12+0900,grid_8097_22794,ALPACA,5,5,79.6,36.3703736974488,127.35837023589504
2026-06-12T06:11:12+0900,grid_8097_22795,ALPACA,12,12,83.83333333333333,36.3703736974488,127.36395747712585
2026-06-12T06:11:12+0900,grid_8097_22796,ALPACA,1,1,100.0,36.3703736974488,127.36954471835668
2026-06-12T06:11:12+0900,grid_8098_22785,ALPACA,1,1,47.0,36.374865253323755,127.30808506481766
2026-06-12T06:11:12+0900,grid_8098_22786,ALPACA,3,3,58.0,36.374865253323755,127.31367230604849
2026-06-12T06:11:12+0900,grid_8098_22787,ALPACA,32,32,79.34375,36.374865253323755,127.3192595472793
2026-06-12T06:11:12+0900,grid_8098_22788,ALPACA,5,5,59.6,36.374865253323755,127.32484678851013
2026-06-12T06:11:12+0900,grid_8098_22790,ALPACA,1,1,48.0,36.374865253323755,127.33602127097176
2026-06-12T06:11:12+0900,grid_8098_22791,ALPACA,43,43,75.76744186046511,36.374865253323755,127.34160851220258
2026-06-12T06:11:12+0900,grid_8098_22792,ALPACA,2,2,68.5,36.374865253323755,127.3471957534334
2026-06-12T06:11:12+0900,grid_8098_22794,ALPACA,9,9,69.44444444444444,36.374865253323755,127.35837023589504
2026-06-12T06:11:12+0900,grid_8098_22795,ALPACA,2,2,98.5,36.374865253323755,127.36395747712585
2026-06-12T06:11:12+0900,grid_8098_22798,ALPACA,1,1,35.0,36.374865253323755,127.3807192008183
2026-06-12T06:11:12+0900,grid_8098_22800,ALPACA,5,5,94.8,36.374865253323755,127.39189368327995
2026-06-12T06:11:12+0900,grid_8099_22784,ALPACA,1,1,91.0,36.379356809198704,127.30249782358685
2026-06-12T06:11:12+0900,grid_8099_22786,ALPACA,3,3,76.33333333333333,36.379356809198704,127.31367230604849
2026-06-12T06:11:12+0900,grid_8099_22787,ALPACA,3,3,56.333333333333336,36.379356809198704,127.3192595472793
2026-06-12T06:11:12+0900,grid_8099_22788,ALPACA,3,3,40.333333333333336,36.379356809198704,127.32484678851013
2026-06-12T06:11:12+0900,grid_8099_22790,ALPACA,1,1,68.0,36.379356809198704,127.33602127097176
2026-06-12T06:11:12+0900,grid_8099_22791,ALPACA,2,2,63.5,36.379356809198704,127.34160851220258
2026-06-12T06:11:12+0900,grid_8100_22784,ALPACA,1,1,83.0,36.38384836507366,127.30249782358685
2026-06-12T06:11:12+0900,grid_8100_22785,ALPACA,2,2,77.5,36.38384836507366,127.30808506481766
2026-06-12T06:11:12+0900,grid_8100_22787,ALPACA,20,20,83.8,36.38384836507366,127.3192595472793
2026-06-12T06:11:12+0900,grid_8100_22788,ALPACA,7,7,60.714285714285715,36.38384836507366,127.32484678851013
2026-06-12T06:11:12+0900,grid_8100_22789,ALPACA,6,6,68.83333333333333,36.38384836507366,127.33043402974094
2026-06-12T06:11:12+0900,grid_8100_22796,ALPACA,1,1,80.0,36.38384836507366,127.36954471835668
2026-06-12T06:11:12+0900,grid_8100_22797,ALPACA,6,6,100.0,36.38384836507366,127.37513195958749
