timestamp,operator_name,device_id,battery_level,latitude,longitude,city_code,city_name,source_file,battery_effective,snapshot_date,snapshot_hour,zone_lat_index,zone_lon_index,zone_id,zone_center_latitude,zone_center_longitude
2026-06-18T02:45:10+0900,GBIKE,131860,39.0,36.519112,127.249319,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8130,22775,grid_8130_22775,36.518595041322314,127.24954747200097
2026-06-18T02:45:10+0900,GBIKE,131861,97.0,36.488926,127.302066,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8123,22784,grid_8123_22784,36.487154150197625,127.2998315899017
2026-06-18T02:45:10+0900,GBIKE,131862,30.0,36.514871,127.25857,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8129,22777,grid_8129_22777,36.51410348544736,127.26072172042336
2026-06-18T02:45:10+0900,GBIKE,131863,64.0,36.510539,127.23205,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8128,22772,grid_8128_22772,36.5096119295724,127.2327860993674
2026-06-18T02:45:10+0900,GBIKE,131864,59.0,36.494224,127.248957,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8125,22775,grid_8125_22775,36.49613726194754,127.24954747200097
2026-06-18T02:45:10+0900,GBIKE,131865,75.0,36.518017,127.252026,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8130,22775,grid_8130_22775,36.518595041322314,127.24954747200097
2026-06-18T02:45:10+0900,GBIKE,131866,87.0,36.505153,127.275643,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8127,22780,grid_8127_22780,36.50512037369745,127.27748309305693
2026-06-18T02:45:10+0900,GBIKE,131867,79.0,36.503381,127.240986,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8127,22773,grid_8127_22773,36.50512037369745,127.23837322357859
2026-06-18T02:45:10+0900,GBIKE,131868,66.0,36.500691,127.24079,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8126,22773,grid_8126_22773,36.500628817822495,127.23837322357859
2026-06-18T02:45:10+0900,GBIKE,131869,65.0,36.495958,127.238718,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8125,22773,grid_8125_22773,36.49613726194754,127.23837322357859
2026-06-18T02:45:10+0900,GBIKE,131870,37.0,36.47925,127.251627,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8121,22775,grid_8121_22775,36.47817103844772,127.24954747200097
2026-06-18T02:45:10+0900,GBIKE,131871,93.0,36.499337,127.233747,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8126,22772,grid_8126_22772,36.500628817822495,127.2327860993674
2026-06-18T02:45:10+0900,GBIKE,131872,79.0,36.542859,127.3647,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8135,22796,grid_8135_22796,36.54105282069709,127.366877080436
2026-06-18T02:45:10+0900,GBIKE,131873,57.0,36.501488,127.253763,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8126,22776,grid_8126_22776,36.500628817822495,127.25513459621216
