ride_segment_id,timestamp,prev_timestamp,operator_name,device_id,prev_zone_id,zone_id,prev_latitude,prev_longitude,latitude,longitude,interval_minutes,distance_m,speed_kmph,prev_battery_level,battery_level,battery_delta,moved_50m,moved_200m,same_zone,operator_move_speed_rule,operator_move_repeat_rule,operator_move_cluster_rule,operator_move_battery_rule,operator_move_flag,excluded_from_demand,operator_move_reason
7302,2026-06-14T03:20:06+0900,2026-06-14T03:15:07+0900,GBIKE,501104,grid_8127_22777,grid_8122_22776,36.503451,127.260929,36.483538,127.252767,4.983333333333333,2331.337790146633,28.06961887801966,38.0,33.0,-5.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
7311,2026-06-14T03:30:12+0900,2026-06-14T03:25:04+0900,GBIKE,501597,grid_8122_22777,grid_8123_22783,36.482647,127.261628,36.48507,127.295337,5.133333333333334,3025.719725444721,35.365555232470754,57.0,50.0,-7.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
7316,2026-06-14T03:35:04+0900,2026-06-14T03:30:12+0900,GBIKE,131993,grid_8130_22777,grid_8120_22780,36.517776,127.259943,36.472542,127.279079,4.866666666666666,5312.70792878718,65.49913884806112,64.0,47.0,-17.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
7341,2026-06-14T03:55:03+0900,2026-06-14T03:50:09+0900,GBIKE,131580,grid_8123_22775,grid_8130_22773,36.488727,127.247347,36.519368,127.239461,4.9,3479.268335031972,42.603285735085365,72.0,65.0,-7.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
7342,2026-06-14T03:55:03+0900,2026-06-14T03:50:09+0900,GBIKE,131790,grid_8124_22776,grid_8130_22775,36.491678,127.256544,36.519295,127.249667,4.9,3131.780004372981,38.34832658415894,57.0,39.0,-18.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
7346,2026-06-14T04:00:21+0900,2026-06-14T03:55:03+0900,GBIKE,130079,grid_8129_22774,grid_8133_22777,36.512248,127.241695,36.530233,127.258564,5.3,2504.3309802769254,28.350916757851984,73.0,61.0,-12.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
7360,2026-06-14T04:05:08+0900,2026-06-14T04:00:21+0900,GBIKE,131973,grid_8124_22777,grid_8127_22771,36.490168,127.261148,36.504863,127.226837,4.783333333333333,3475.1051249802754,43.5901688150836,62.0,62.0,0.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
7366,2026-06-14T04:10:12+0900,2026-06-14T04:05:08+0900,GBIKE,130187,grid_8127_22777,grid_8132_22778,36.503785,127.261276,36.528833,127.264235,5.066666666666666,2797.7353250466736,33.13107621765798,100.0,98.0,-2.0,True,True,False,True,False,True,False,True,True,speed_gt_28kmh|same_od_time_cluster_2plus
7369,2026-06-14T04:10:12+0900,2026-06-14T04:05:08+0900,GBIKE,131442,grid_8127_22777,grid_8132_22778,36.503795,127.26121,36.528811,127.264198,5.066666666666666,2794.439492370196,33.09204662017338,88.0,79.0,-9.0,True,True,False,True,False,True,False,True,True,speed_gt_28kmh|same_od_time_cluster_2plus
7387,2026-06-14T04:30:12+0900,2026-06-14T04:25:04+0900,GBIKE,131858,grid_8124_22777,grid_8129_22776,36.490596,127.259104,36.51366,127.257749,5.133333333333334,2567.45797459164,30.009249053668515,65.0,55.0,-10.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
7402,2026-06-14T04:55:08+0900,2026-06-14T04:50:10+0900,GBIKE,130105,grid_8126_22776,grid_8121_22779,36.501804,127.2576,36.478947,127.270198,4.966666666666667,2779.926182665025,33.5830008644097,78.0,65.0,-13.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
7408,2026-06-14T05:00:15+0900,2026-06-14T04:55:08+0900,GBIKE,131357,grid_8123_22777,grid_8119_22781,36.488015,127.263087,36.469162,127.280568,5.116666666666666,2614.877579302772,30.66305956185661,100.0,83.0,-17.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
7409,2026-06-14T05:00:15+0900,2026-06-14T04:55:08+0900,GBIKE,131937,grid_8124_22777,grid_8119_22781,36.490016,127.262645,36.469192,127.2806,5.116666666666666,2817.573701327862,33.03995219798145,77.0,52.0,-25.0,True,True,False,True,False,False,True,True,True,speed_gt_28kmh|fast_battery_delta_abs_ge_20pp
7415,2026-06-14T05:05:09+0900,2026-06-14T05:00:15+0900,GBIKE,131580,grid_8130_22773,grid_8123_22775,36.519384,127.23949,36.488512,127.247374,4.9,3504.3898442412283,42.9108960519334,65.0,56.0,-9.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
7420,2026-06-14T05:05:09+0900,2026-06-14T05:00:15+0900,GBIKE,501339,grid_8124_22777,grid_8119_22781,36.489946,127.259241,36.469182,127.28055,4.9,2993.42527108036,36.654186992820726,100.0,88.0,-12.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
7430,2026-06-14T05:35:08+0900,2026-06-14T05:30:14+0900,GBIKE,130620,grid_8124_22777,grid_8127_22773,36.491262,127.260931,36.50509,127.241044,4.9,2350.365785504574,28.779989210260084,51.0,40.0,-11.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
7455,2026-06-14T06:30:16+0900,2026-06-14T06:25:05+0900,GBIKE,130861,grid_8120_22781,grid_8114_22781,36.475533,127.28104,36.448877,127.281039,5.183333333333334,2964.0119659858183,34.31010635867828,43.0,43.0,0.0,True,True,False,True,True,False,False,True,True,speed_gt_28kmh|repeat_fast_within_30min
7459,2026-06-14T06:35:08+0900,2026-06-14T06:30:16+0900,GBIKE,130861,grid_8114_22781,grid_8120_22781,36.448877,127.281039,36.475539,127.281039,4.866666666666666,2964.6791341964035,36.550838640777584,43.0,43.0,0.0,True,True,False,True,True,False,False,True,True,speed_gt_28kmh|repeat_fast_within_30min
7510,2026-06-14T07:20:12+0900,2026-06-14T07:15:11+0900,GBIKE,501480,grid_8121_22782,grid_8126_22777,36.478819,127.288837,36.501454,127.258527,5.016666666666667,3698.201602035956,44.23098261571244,100.0,100.0,0.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
7511,2026-06-14T07:25:06+0900,2026-06-14T07:20:12+0900,GBIKE,130042,grid_8127_22775,grid_8126_22790,36.507337,127.250467,36.500386,127.332782,4.9,7397.830440027794,90.58567885748316,91.0,70.0,-21.0,True,True,False,True,False,False,True,True,True,speed_gt_28kmh|fast_battery_delta_abs_ge_20pp
7521,2026-06-14T07:30:17+0900,2026-06-14T07:25:06+0900,GBIKE,131164,grid_8121_22782,grid_8124_22788,36.478938,127.290135,36.493191,127.322638,5.183333333333334,3309.900580536744,38.31396170396231,98.0,88.0,-10.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
7522,2026-06-14T07:30:17+0900,2026-06-14T07:25:06+0900,GBIKE,131727,grid_8130_22772,grid_8125_22776,36.517437,127.231539,36.494573,127.255514,5.183333333333334,3324.9568252395397,38.48824620856058,43.0,100.0,57.0,True,True,False,True,False,False,True,True,True,speed_gt_28kmh|fast_battery_delta_abs_ge_20pp
7586,2026-06-14T08:30:21+0900,2026-06-14T08:25:13+0900,GBIKE,130089,grid_8124_22776,grid_8128_22772,36.490864,127.257267,36.509325,127.232271,5.133333333333334,3034.1027872671,35.463539071953115,39.0,99.0,60.0,True,True,False,True,False,False,True,True,True,speed_gt_28kmh|fast_battery_delta_abs_ge_20pp
7593,2026-06-14T08:30:21+0900,2026-06-14T08:25:13+0900,GBIKE,501255,grid_8122_22775,grid_8129_22774,36.484099,127.248774,36.511893,127.242246,5.133333333333334,3145.155783632821,36.76156110739661,75.0,68.0,-7.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
7639,2026-06-14T09:10:06+0900,2026-06-14T09:05:03+0900,GBIKE,131123,grid_8120_22776,grid_8128_22775,36.474526,127.255411,36.507668,127.250071,5.05,3716.011967428754,44.15063723677727,41.0,100.0,59.0,True,True,False,True,False,False,True,True,True,speed_gt_28kmh|fast_battery_delta_abs_ge_20pp
7661,2026-06-14T09:20:14+0900,2026-06-14T09:15:13+0900,GBIKE,131298,grid_8128_22775,grid_8124_22776,36.511715,127.249653,36.489521,127.256524,5.016666666666667,2543.132738244037,30.41620550723765,41.0,35.0,-6.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
7669,2026-06-14T09:25:04+0900,2026-06-14T09:20:14+0900,GBIKE,130078,grid_8123_22774,grid_8129_22774,36.486317,127.24636,36.512074,127.243823,4.833333333333333,2873.0114397940456,35.66496959744333,93.0,85.0,-8.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
7675,2026-06-14T09:25:04+0900,2026-06-14T09:20:14+0900,GBIKE,131268,grid_8124_22775,grid_8128_22773,36.493185,127.252313,36.511671,127.239892,4.833333333333333,2336.205928725656,29.00117704624952,32.0,96.0,64.0,True,True,False,True,False,False,True,True,True,speed_gt_28kmh|fast_battery_delta_abs_ge_20pp
7690,2026-06-14T09:35:09+0900,2026-06-14T09:30:12+0900,GBIKE,130109,grid_8132_22778,grid_8128_22775,36.528973,127.263939,36.511774,127.248828,4.95,2341.120704715262,28.377220663215297,100.0,100.0,0.0,True,True,False,True,False,True,False,True,True,speed_gt_28kmh|same_od_time_cluster_2plus
7697,2026-06-14T09:35:09+0900,2026-06-14T09:30:12+0900,GBIKE,131077,grid_8132_22778,grid_8128_22775,36.52947,127.264396,36.511764,127.248855,4.95,2409.334793447398,29.204058102392704,96.0,91.0,-5.0,True,True,False,True,False,True,False,True,True,speed_gt_28kmh|same_od_time_cluster_2plus
7698,2026-06-14T09:35:09+0900,2026-06-14T09:30:12+0900,GBIKE,131133,grid_8129_22775,grid_8123_22776,36.51283,127.248936,36.489177,127.256207,4.95,2709.2016122413443,32.838807421107205,48.0,37.0,-11.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
7718,2026-06-14T09:50:13+0900,2026-06-14T09:45:09+0900,GBIKE,130048,grid_8129_22771,grid_8126_22776,36.514377,127.229504,36.499182,127.256083,5.066666666666666,2915.135072961674,34.52133639033561,100.0,94.0,-6.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
7720,2026-06-14T09:50:13+0900,2026-06-14T09:45:09+0900,GBIKE,130236,grid_8126_22777,grid_8123_22772,36.499765,127.259246,36.48864,127.232624,5.066666666666666,2682.0946215567938,31.76164683422519,37.0,37.0,0.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
7745,2026-06-14T10:00:11+0900,2026-06-14T09:55:05+0900,GBIKE,130341,grid_8123_22775,grid_8128_22775,36.488949,127.247156,36.511624,127.247984,5.1,2522.4309597298684,29.67565834976316,75.0,69.0,-6.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
7787,2026-06-14T10:10:12+0900,2026-06-14T10:05:03+0900,GBIKE,131061,grid_8122_22774,grid_8127_22772,36.483929,127.246078,36.504531,127.234424,5.15,2516.5887620418634,29.319480722817826,100.0,100.0,0.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
7791,2026-06-14T10:15:10+0900,2026-06-14T10:10:12+0900,GBIKE,130041,grid_8122_22776,grid_8130_22774,36.480559,127.253279,36.518864,127.245515,4.966666666666667,4315.488136652135,52.13341373136807,62.0,48.0,-14.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
7796,2026-06-14T10:15:10+0900,2026-06-14T10:10:12+0900,GBIKE,130431,grid_8122_22777,grid_8129_22777,36.481145,127.262018,36.513216,127.259544,4.966666666666667,3572.9828616170303,43.16355134839365,32.0,97.0,65.0,True,True,False,True,False,False,True,True,True,speed_gt_28kmh|fast_battery_delta_abs_ge_20pp
7832,2026-06-14T10:35:06+0900,2026-06-14T10:30:16+0900,GBIKE,130236,grid_8123_22772,grid_8138_22793,36.48864,127.232624,36.555511,127.35026,4.833333333333333,12875.91876809103,159.83899160388867,37.0,37.0,0.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
7856,2026-06-14T10:40:13+0900,2026-06-14T10:35:06+0900,GBIKE,501464,grid_8130_22774,grid_8123_22778,36.518783,127.244707,36.488624,127.267292,5.116666666666666,3914.2219616321327,45.89967121132143,85.0,80.0,-5.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
7875,2026-06-14T10:50:16+0900,2026-06-14T10:45:05+0900,GBIKE,131248,grid_8125_22776,grid_8129_22773,36.494638,127.255895,36.515175,127.240463,5.183333333333334,2667.8345084971834,30.881685628906304,100.0,93.0,-7.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
7906,2026-06-14T11:00:13+0900,2026-06-14T10:55:04+0900,GBIKE,131647,grid_8128_22775,grid_8123_22777,36.511487,127.250548,36.488827,127.26102,5.15,2687.923979248821,31.315619175714417,96.0,89.0,-7.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
7913,2026-06-14T11:05:05+0900,2026-06-14T11:00:13+0900,GBIKE,130639,grid_8130_22774,grid_8124_22776,36.517233,127.242633,36.490945,127.257072,4.866666666666666,3195.310741880553,39.39424202318491,88.0,78.0,-10.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
7919,2026-06-14T11:05:05+0900,2026-06-14T11:00:13+0900,GBIKE,131710,grid_8125_22774,grid_8130_22774,36.49738,127.244809,36.518716,127.245045,4.866666666666666,2372.548716385895,29.25060061297679,100.0,98.0,-2.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
7940,2026-06-14T11:10:19+0900,2026-06-14T11:05:05+0900,GBIKE,501147,grid_8130_22776,grid_8128_22772,36.518545,127.25685,36.510586,127.231311,5.233333333333333,2447.9448738755477,28.065610018955315,75.0,66.0,-9.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
7962,2026-06-14T11:25:05+0900,2026-06-14T11:20:12+0900,GBIKE,130868,grid_8125_22774,grid_8130_22774,36.496074,127.243644,36.518652,127.245243,4.883333333333334,2514.623392203934,30.896396627761643,31.0,100.0,69.0,True,True,False,True,False,False,True,True,True,speed_gt_28kmh|fast_battery_delta_abs_ge_20pp
7986,2026-06-14T11:35:09+0900,2026-06-14T11:30:25+0900,GBIKE,131310,grid_8132_22777,grid_8128_22775,36.528442,127.263399,36.511827,127.249435,4.733333333333333,2229.436360374545,28.26046090615621,43.0,100.0,57.0,True,True,False,True,False,False,True,True,True,speed_gt_28kmh|fast_battery_delta_abs_ge_20pp
7999,2026-06-14T11:45:07+0900,2026-06-14T11:40:09+0900,GBIKE,130541,grid_8120_22775,grid_8119_22779,36.475161,127.248126,36.469241,127.273696,4.966666666666667,2379.265146325724,28.742800425411424,85.0,77.0,-8.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
8010,2026-06-14T11:50:05+0900,2026-06-14T11:45:07+0900,GBIKE,130085,grid_8124_22776,grid_8128_22778,36.491474,127.256702,36.509294,127.267021,4.966666666666667,2185.6485741638503,26.403808278489464,35.0,100.0,65.0,True,True,False,False,False,False,True,True,True,fast_battery_delta_abs_ge_20pp
8012,2026-06-14T11:50:05+0900,2026-06-14T11:45:07+0900,GBIKE,130533,grid_8123_22777,grid_8129_22776,36.489325,127.257934,36.513737,127.257921,4.966666666666667,2714.49079794803,32.79250628393593,51.0,40.0,-11.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
8023,2026-06-14T11:55:13+0900,2026-06-14T11:50:05+0900,GBIKE,131055,grid_8125_22773,grid_8122_22777,36.497977,127.2407,36.482051,127.260042,5.133333333333334,2475.0460239948443,28.929109371368305,54.0,42.0,-12.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
8027,2026-06-14T11:55:13+0900,2026-06-14T11:50:05+0900,GBIKE,131624,grid_8130_22774,grid_8126_22777,36.518386,127.241739,36.500498,127.257948,5.133333333333334,2460.682747937848,28.76122692394887,56.0,48.0,-8.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
8041,2026-06-14T12:00:33+0900,2026-06-14T11:55:13+0900,GBIKE,130767,grid_8121_22775,grid_8129_22774,36.476805,127.250814,36.513611,127.245824,5.333333333333333,4116.876672907797,46.31486257021272,81.0,65.0,-16.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
8122,2026-06-14T12:35:03+0900,2026-06-14T12:30:11+0900,GBIKE,130213,grid_8121_22776,grid_8127_22779,36.480043,127.254485,36.504862,127.274688,4.866666666666666,3298.1662938289624,40.66232417049406,95.0,79.0,-16.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
8152,2026-06-14T12:45:11+0900,2026-06-14T12:40:04+0900,GBIKE,131524,grid_8129_22774,grid_8123_22776,36.512691,127.242732,36.486443,127.257233,5.116666666666666,3193.518162858571,37.44842145371614,54.0,45.0,-9.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
8155,2026-06-14T12:50:04+0900,2026-06-14T12:45:11+0900,GBIKE,130149,grid_8131_22779,grid_8128_22775,36.525224,127.270718,36.511358,127.250238,4.883333333333334,2393.0633230922576,29.402825812737632,77.0,66.0,-11.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
8161,2026-06-14T12:50:04+0900,2026-06-14T12:45:11+0900,GBIKE,131800,grid_8122_22784,grid_8126_22786,36.483924,127.298691,36.501342,127.31379,4.883333333333334,2360.718505456581,29.00541508410816,81.0,71.0,-10.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
8173,2026-06-14T12:55:04+0900,2026-06-14T12:50:04+0900,GBIKE,131708,grid_8130_22776,grid_8128_22771,36.516375,127.257023,36.51061,127.229616,5.0,2531.8390145877847,30.38206817505342,43.0,31.0,-12.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
8176,2026-06-14T12:55:04+0900,2026-06-14T12:50:04+0900,GBIKE,131966,grid_8128_22774,grid_8123_22776,36.510586,127.242814,36.486546,127.25776,5.0,2988.380608095933,35.8605672971512,79.0,70.0,-9.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
8180,2026-06-14T13:00:14+0900,2026-06-14T12:55:04+0900,GBIKE,130050,grid_8129_22775,grid_8123_22776,36.513718,127.250338,36.488929,127.256707,5.166666666666667,2814.5841410570124,32.685493250984656,56.0,43.0,-13.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
8185,2026-06-14T13:00:14+0900,2026-06-14T12:55:04+0900,GBIKE,130410,grid_8125_22776,grid_8128_22774,36.494546,127.256047,36.511754,127.244,5.166666666666667,2195.610543621674,25.4974127646388,46.0,39.0,-7.0,True,True,False,False,False,True,False,True,True,same_od_time_cluster_2plus
8188,2026-06-14T13:00:14+0900,2026-06-14T12:55:04+0900,GBIKE,130950,grid_8125_22776,grid_8128_22774,36.494565,127.256019,36.511744,127.243974,5.166666666666667,2192.7130699091645,25.463764682816105,43.0,37.0,-6.0,True,True,False,False,False,True,False,True,True,same_od_time_cluster_2plus
8189,2026-06-14T13:00:14+0900,2026-06-14T12:55:04+0900,GBIKE,131160,grid_8130_22774,grid_8124_22777,36.518862,127.245908,36.490649,127.259092,5.166666666666667,3351.154257012554,38.91663008143611,59.0,50.0,-9.0,True,True,False,True,False,True,False,True,True,speed_gt_28kmh|same_od_time_cluster_2plus
8192,2026-06-14T13:00:14+0900,2026-06-14T12:55:04+0900,GBIKE,131371,grid_8130_22774,grid_8124_22777,36.517573,127.241577,36.49014,127.261088,5.166666666666667,3513.7147007468398,40.80442878286652,53.0,40.0,-13.0,True,True,False,True,False,True,False,True,True,speed_gt_28kmh|same_od_time_cluster_2plus
8202,2026-06-14T13:05:05+0900,2026-06-14T13:00:14+0900,GBIKE,130346,grid_8121_22775,grid_8126_22775,36.476629,127.251013,36.502066,127.24827,4.85,2839.0750668821347,35.12257814699549,87.0,79.0,-8.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
8206,2026-06-14T13:05:05+0900,2026-06-14T13:00:14+0900,GBIKE,130552,grid_8123_22774,grid_8129_22776,36.489192,127.246507,36.514875,127.257465,4.85,3019.1111188849823,37.34982827486576,53.0,45.0,-8.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
8311,2026-06-14T13:40:05+0900,2026-06-14T13:35:04+0900,GBIKE,131411,grid_8122_22777,grid_8124_22794,36.483232,127.261935,36.492981,127.355495,5.016666666666667,8434.08267814539,100.8727496389482,62.0,62.0,0.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
8351,2026-06-14T13:55:08+0900,2026-06-14T13:50:13+0900,GBIKE,130157,grid_8132_22778,grid_8124_22784,36.528683,127.265196,36.491137,127.300714,4.916666666666667,5244.671251387056,64.00276781353696,68.0,54.0,-14.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
8353,2026-06-14T13:55:08+0900,2026-06-14T13:50:13+0900,GBIKE,130298,grid_8131_22772,grid_8129_22777,36.522524,127.232417,36.514147,127.25891,4.916666666666667,2544.1623191546773,31.047404572735047,98.0,93.0,-5.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
8386,2026-06-14T14:10:07+0900,2026-06-14T14:05:05+0900,GBIKE,130302,grid_8124_22777,grid_8132_22778,36.491553,127.257935,36.528734,127.264689,5.033333333333333,4178.1717957332285,49.80602140609147,55.0,37.0,-18.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
8470,2026-06-14T14:25:06+0900,2026-06-14T14:20:10+0900,GBIKE,501391,grid_8127_22778,grid_8121_22777,36.505338,127.266562,36.47667,127.258344,4.933333333333334,3271.295140612376,39.78602198042079,46.0,40.0,-6.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
8474,2026-06-14T14:30:14+0900,2026-06-14T14:25:06+0900,GBIKE,130206,grid_8127_22772,grid_8124_22776,36.504834,127.234035,36.493789,127.25609,5.133333333333334,2322.662900938645,27.148007933049097,70.0,68.0,-2.0,True,True,False,False,False,True,False,True,True,same_od_time_cluster_2plus
8478,2026-06-14T14:30:14+0900,2026-06-14T14:25:06+0900,GBIKE,130611,grid_8127_22772,grid_8124_22776,36.504042,127.235239,36.493768,127.256077,5.133333333333334,2185.0617359513003,25.53968262800221,51.0,51.0,0.0,True,True,False,False,False,True,False,True,True,same_od_time_cluster_2plus
8482,2026-06-14T14:30:14+0900,2026-06-14T14:25:06+0900,GBIKE,130776,grid_8127_22772,grid_8124_22776,36.506178,127.234195,36.493785,127.256127,5.133333333333334,2396.270393738716,28.00835525149148,94.0,93.0,-1.0,True,True,False,True,False,True,False,True,True,speed_gt_28kmh|same_od_time_cluster_2plus
8487,2026-06-14T14:30:14+0900,2026-06-14T14:25:06+0900,GBIKE,130992,grid_8128_22772,grid_8124_22776,36.510628,127.231337,36.493789,127.256126,5.133333333333334,2900.902649629209,33.90665434631543,98.0,98.0,0.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
8489,2026-06-14T14:30:14+0900,2026-06-14T14:25:06+0900,GBIKE,131226,grid_8127_22772,grid_8124_22776,36.50409,127.235255,36.493763,127.256112,5.133333333333334,2189.5941369780708,25.592658743899523,95.0,94.0,-1.0,True,True,False,False,False,True,False,True,True,same_od_time_cluster_2plus
8491,2026-06-14T14:30:14+0900,2026-06-14T14:25:06+0900,GBIKE,131343,grid_8127_22772,grid_8124_22776,36.504414,127.234645,36.493735,127.256128,5.133333333333334,2257.764730558833,26.389457889648693,68.0,67.0,-1.0,True,True,False,False,False,True,False,True,True,same_od_time_cluster_2plus
8492,2026-06-14T14:30:14+0900,2026-06-14T14:25:06+0900,GBIKE,131629,grid_8126_22772,grid_8124_22776,36.502766,127.232825,36.493777,127.25612,5.133333333333334,2309.738556613808,26.99694416821334,62.0,61.0,-1.0,True,True,False,False,False,True,False,True,True,same_od_time_cluster_2plus
8493,2026-06-14T14:30:14+0900,2026-06-14T14:25:06+0900,GBIKE,131646,grid_8127_22772,grid_8124_22776,36.506391,127.234303,36.49375,127.256135,5.133333333333334,2404.974041758927,28.11008620237706,99.0,98.0,-1.0,True,True,False,True,False,True,False,True,True,speed_gt_28kmh|same_od_time_cluster_2plus
8494,2026-06-14T14:30:14+0900,2026-06-14T14:25:06+0900,GBIKE,131797,grid_8127_22772,grid_8124_22776,36.504389,127.234673,36.493781,127.256075,5.133333333333334,2247.4561804321715,26.26896834271369,49.0,48.0,-1.0,True,True,False,False,False,True,False,True,True,same_od_time_cluster_2plus
8501,2026-06-14T14:35:07+0900,2026-06-14T14:30:14+0900,GBIKE,130642,grid_8129_22775,grid_8125_22776,36.514647,127.249671,36.495049,127.257262,4.883333333333334,2282.3751819859203,28.042835000509594,73.0,56.0,-17.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
8510,2026-06-14T14:35:07+0900,2026-06-14T14:30:14+0900,GBIKE,131800,grid_8126_22786,grid_8123_22784,36.501342,127.313789,36.485014,127.297519,4.883333333333334,2326.3069623766414,28.582611141829037,71.0,64.0,-7.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
8513,2026-06-14T14:40:09+0900,2026-06-14T14:35:07+0900,GBIKE,130158,grid_8124_22777,grid_8128_22775,36.49152,127.258048,36.511644,127.24799,5.033333333333333,2411.528131217242,28.746692954907523,43.0,34.0,-9.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
8521,2026-06-14T14:40:09+0900,2026-06-14T14:35:07+0900,GBIKE,131139,grid_8127_22774,grid_8122_22777,36.503637,127.241269,36.483648,127.262652,5.033333333333333,2931.554489590836,34.9456826573742,85.0,76.0,-9.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
8577,2026-06-14T14:55:05+0900,2026-06-14T14:50:11+0900,GBIKE,130407,grid_8122_22783,grid_8122_22777,36.483795,127.294322,36.482438,127.261732,4.9,2917.59032834931,35.72559585733848,94.0,84.0,-10.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
8579,2026-06-14T14:55:05+0900,2026-06-14T14:50:11+0900,GBIKE,130828,grid_8129_22777,grid_8131_22772,36.514227,127.259336,36.521775,127.234037,4.9,2411.582865451103,29.52958610756452,100.0,99.0,-1.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
8637,2026-06-14T15:05:04+0900,2026-06-14T15:00:14+0900,GBIKE,131714,grid_8129_22776,grid_8124_22777,36.514898,127.257821,36.489877,127.259314,4.833333333333333,2785.406793814724,34.5774636473552,72.0,64.0,-8.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
8639,2026-06-14T15:05:04+0900,2026-06-14T15:00:14+0900,GBIKE,501103,grid_8129_22774,grid_8125_22776,36.513608,127.245867,36.494176,127.256203,4.833333333333333,2349.950520161085,29.171799560620364,85.0,82.0,-3.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
8668,2026-06-14T15:15:10+0900,2026-06-14T15:10:03+0900,GBIKE,130770,grid_8123_22777,grid_8127_22774,36.488105,127.260479,36.505212,127.244146,5.116666666666666,2397.908506310838,28.11879681667433,49.0,36.0,-13.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
8701,2026-06-14T15:25:05+0900,2026-06-14T15:20:06+0900,GBIKE,130211,grid_8123_22775,grid_8129_22777,36.485681,127.250186,36.515146,127.258725,4.983333333333333,3364.086780612108,40.50405488362404,96.0,100.0,4.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
8705,2026-06-14T15:25:05+0900,2026-06-14T15:20:06+0900,GBIKE,130682,grid_8128_22772,grid_8129_22777,36.509347,127.23235,36.515173,127.258803,4.983333333333333,2451.2741018484007,29.513668115900472,71.0,100.0,29.0,True,True,False,True,False,True,True,True,True,speed_gt_28kmh|same_od_time_cluster_2plus|fast_battery_delta_abs_ge_20pp
8708,2026-06-14T15:25:05+0900,2026-06-14T15:20:06+0900,GBIKE,131044,grid_8128_22772,grid_8129_22777,36.510499,127.23179,36.51517,127.258768,4.983333333333333,2466.333671777636,29.694987352506644,48.0,100.0,52.0,True,True,False,True,False,True,True,True,True,speed_gt_28kmh|same_od_time_cluster_2plus|fast_battery_delta_abs_ge_20pp
