ride_segment_id,timestamp,prev_timestamp,operator_name,device_id,prev_zone_id,zone_id,prev_latitude,prev_longitude,latitude,longitude,interval_minutes,distance_m,speed_kmph,prev_battery_level,battery_level,battery_delta,moved_50m,moved_200m,same_zone
655,2026-06-12T17:45:08+0900,2026-06-12T17:40:14+0900,GBIKE,615828,grid_8150_22782,grid_8149_22782,36.608781,127.288874,36.6023,127.289498,4.9,722.803665053153,8.850657123099833,96.0,94.0,-2.0,True,True,False
656,2026-06-12T17:45:08+0900,2026-06-12T17:40:14+0900,GBIKE,617002,grid_8152_22782,grid_8149_22782,36.615672,127.287392,36.604549,127.292492,4.9,1317.9324127663408,16.13794791142458,33.0,32.0,-1.0,True,True,False
657,2026-06-12T17:50:08+0900,2026-06-12T17:45:08+0900,GBIKE,130196,grid_8126_22776,grid_8128_22773,36.499954,127.255667,36.511831,127.241834,5.0,1809.074106493007,21.70888927791609,58.0,49.0,-9.0,True,True,False
658,2026-06-12T17:50:08+0900,2026-06-12T17:45:08+0900,GBIKE,130387,grid_8133_22777,grid_8132_22777,36.534196,127.264248,36.529444,127.2644,5.0,528.572790963592,6.342873491563104,97.0,95.0,-2.0,True,True,False
659,2026-06-12T17:50:08+0900,2026-06-12T17:45:08+0900,GBIKE,130412,grid_8121_22777,grid_8121_22776,36.479906,127.261791,36.476808,127.258765,5.0,438.0265237831301,5.256318285397561,51.0,49.0,-2.0,True,True,False
660,2026-06-12T17:50:08+0900,2026-06-12T17:45:08+0900,GBIKE,130443,grid_8129_22778,grid_8129_22776,36.515254,127.265742,36.514781,127.259165,5.0,590.1183084549615,7.081419701459538,37.0,35.0,-2.0,True,True,False
661,2026-06-12T17:50:08+0900,2026-06-12T17:45:08+0900,GBIKE,130449,grid_8128_22774,grid_8127_22775,36.510646,127.244076,36.506972,127.252565,5.0,861.698620974718,10.340383451696615,73.0,68.0,-5.0,True,True,False
662,2026-06-12T17:50:08+0900,2026-06-12T17:45:08+0900,GBIKE,130512,grid_8126_22776,grid_8128_22773,36.499924,127.256336,36.511803,127.241642,5.0,1862.6721650249085,22.352065980298903,42.0,34.0,-8.0,True,True,False
663,2026-06-12T17:50:08+0900,2026-06-12T17:45:08+0900,GBIKE,130632,grid_8128_22772,grid_8129_22771,36.510918,127.232421,36.512036,127.227956,5.0,417.9599918193201,5.015519901831842,55.0,52.0,-3.0,True,True,False
664,2026-06-12T17:50:08+0900,2026-06-12T17:45:08+0900,GBIKE,130635,grid_8127_22772,grid_8125_22773,36.504479,127.234515,36.496261,127.240638,5.0,1065.1610929282274,12.78193311513873,90.0,86.0,-4.0,True,True,False
665,2026-06-12T17:50:08+0900,2026-06-12T17:45:08+0900,GBIKE,130659,grid_8125_22775,grid_8126_22774,36.497013,127.253297,36.501757,127.243828,5.0,997.318367626318,11.967820411515817,95.0,89.0,-6.0,True,True,False
666,2026-06-12T17:50:08+0900,2026-06-12T17:45:08+0900,GBIKE,130670,grid_8121_22782,grid_8120_22780,36.476634,127.289277,36.473047,127.27812,5.0,1074.3707435714216,12.89244892285706,51.0,45.0,-6.0,True,True,False
667,2026-06-12T17:50:08+0900,2026-06-12T17:45:08+0900,GBIKE,130751,grid_8127_22775,grid_8124_22777,36.506875,127.253299,36.491485,127.26063,5.0,1832.4612311429732,21.989534773715683,75.0,71.0,-4.0,True,True,False
668,2026-06-12T17:50:08+0900,2026-06-12T17:45:08+0900,GBIKE,131068,grid_8127_22772,grid_8130_22773,36.506285,127.234719,36.519971,127.240329,5.0,1602.2742330496349,19.22729079659562,91.0,80.0,-11.0,True,True,False
669,2026-06-12T17:50:08+0900,2026-06-12T17:45:08+0900,GBIKE,131132,grid_8125_22787,grid_8127_22790,36.49773,127.319066,36.506202,127.33681,5.0,1844.682500418617,22.13619000502341,79.0,67.0,-12.0,True,True,False
670,2026-06-12T17:50:08+0900,2026-06-12T17:45:08+0900,GBIKE,131147,grid_8128_22778,grid_8128_22777,36.511264,127.265417,36.510426,127.262016,5.0,317.91742490242285,3.8150090988290746,100.0,98.0,-2.0,True,True,False
671,2026-06-12T17:50:08+0900,2026-06-12T17:45:08+0900,GBIKE,131177,grid_8129_22774,grid_8129_22774,36.512119,127.247891,36.516056,127.245446,5.0,489.2763583677617,5.871316300413141,73.0,71.0,-2.0,True,True,True
672,2026-06-12T17:50:08+0900,2026-06-12T17:45:08+0900,GBIKE,131235,grid_8130_22775,grid_8129_22775,36.518032,127.252033,36.513359,127.250628,5.0,534.5689460262868,6.4148273523154415,98.0,97.0,-1.0,True,True,False
673,2026-06-12T17:50:08+0900,2026-06-12T17:45:08+0900,GBIKE,131324,grid_8133_22778,grid_8124_22776,36.532359,127.265221,36.490564,127.25912,5.0,4679.268751496264,56.15122501795517,42.0,33.0,-9.0,True,True,False
674,2026-06-12T17:50:08+0900,2026-06-12T17:45:08+0900,GBIKE,131394,grid_8133_22777,grid_8132_22777,36.534208,127.264239,36.529478,127.264421,5.0,526.2033264121839,6.314439916946206,64.0,62.0,-2.0,True,True,False
675,2026-06-12T17:50:08+0900,2026-06-12T17:45:08+0900,GBIKE,131507,grid_8129_22776,grid_8130_22773,36.515118,127.258838,36.517417,127.239843,5.0,1716.6485819284292,20.59978298314115,73.0,66.0,-7.0,True,True,False
676,2026-06-12T17:50:08+0900,2026-06-12T17:45:08+0900,GBIKE,131553,grid_8133_22777,grid_8132_22777,36.534241,127.264042,36.529488,127.264415,5.0,529.5592065006034,6.354710478007241,58.0,55.0,-3.0,True,True,False
677,2026-06-12T17:50:08+0900,2026-06-12T17:45:08+0900,GBIKE,131684,grid_8123_22777,grid_8123_22775,36.488503,127.260924,36.48687,127.251778,5.0,837.5634421843125,10.05076130621175,74.0,70.0,-4.0,True,True,False
678,2026-06-12T17:50:08+0900,2026-06-12T17:45:08+0900,GBIKE,131716,grid_8130_22773,grid_8129_22774,36.517332,127.241903,36.511893,127.243324,5.0,617.9780816482688,7.415736979779226,88.0,85.0,-3.0,True,True,False
679,2026-06-12T17:50:08+0900,2026-06-12T17:45:08+0900,GBIKE,131776,grid_8126_22775,grid_8126_22776,36.502233,127.250635,36.500896,127.258088,5.0,682.558797510142,8.190705570121704,92.0,89.0,-3.0,True,True,False
680,2026-06-12T17:50:08+0900,2026-06-12T17:45:08+0900,GBIKE,131996,grid_8130_22772,grid_8130_22772,36.519128,127.234349,36.518191,127.232755,5.0,176.4824939106883,2.11778992692826,63.0,62.0,-1.0,True,False,True
681,2026-06-12T17:50:08+0900,2026-06-12T17:45:08+0900,GBIKE,501219,grid_8133_22776,grid_8132_22777,36.531385,127.254068,36.528994,127.263929,5.0,920.3188974290103,11.043826769148126,37.0,35.0,-2.0,True,True,False
682,2026-06-12T17:50:08+0900,2026-06-12T17:45:08+0900,GBIKE,501353,grid_8129_22774,grid_8129_22774,36.514736,127.243191,36.512172,127.248086,5.0,522.1663363215454,6.265996035858545,97.0,96.0,-1.0,True,True,True
683,2026-06-12T17:50:08+0900,2026-06-12T17:45:08+0900,GBIKE,501392,grid_8123_22776,grid_8123_22778,36.486984,127.257483,36.488941,127.266942,5.0,873.1726650102443,10.478071980122932,69.0,68.0,-1.0,True,True,False
684,2026-06-12T17:50:08+0900,2026-06-12T17:45:08+0900,GBIKE,501435,grid_8129_22770,grid_8129_22770,36.513739,127.224663,36.514544,127.222617,5.0,203.5822665035352,2.4429871980424225,77.0,77.0,0.0,True,True,True
685,2026-06-12T17:50:08+0900,2026-06-12T17:45:08+0900,GBIKE,501522,grid_8123_22776,grid_8123_22777,36.486055,127.258749,36.487998,127.263969,5.0,514.2531473804992,6.171037768565991,49.0,48.0,-1.0,True,True,False
686,2026-06-12T17:50:08+0900,2026-06-12T17:45:08+0900,GBIKE,501530,grid_8130_22772,grid_8128_22772,36.518137,127.232716,36.511016,127.234063,5.0,800.9172654215288,9.611007185058346,93.0,90.0,-3.0,True,True,False
687,2026-06-12T17:50:08+0900,2026-06-12T17:45:08+0900,GBIKE,501546,grid_8129_22775,grid_8130_22775,36.512239,127.25005,36.518031,127.252043,5.0,668.2152920464482,8.01858350455738,66.0,65.0,-1.0,True,True,False
688,2026-06-12T17:50:08+0900,2026-06-12T17:45:08+0900,GBIKE,603533,grid_8148_22783,grid_8151_22782,36.600995,127.295184,36.613835,127.291021,5.0,1475.3068644912726,17.703682373895273,39.0,37.0,-2.0,True,True,False
689,2026-06-12T17:55:04+0900,2026-06-12T17:50:08+0900,GBIKE,130041,grid_8123_22776,grid_8122_22775,36.487075,127.256181,36.482268,127.250291,4.933333333333334,750.3282392333766,9.125613720405932,92.0,89.0,-3.0,True,True,False
690,2026-06-12T17:55:04+0900,2026-06-12T17:50:08+0900,GBIKE,130179,grid_8126_22776,grid_8125_22775,36.499029,127.254613,36.494846,127.249619,4.933333333333334,644.6876463932554,7.84079569937743,100.0,97.0,-3.0,True,True,False
691,2026-06-12T17:55:04+0900,2026-06-12T17:50:08+0900,GBIKE,130193,grid_8127_22773,grid_8129_22774,36.507281,127.239433,36.512071,127.242882,4.933333333333334,615.3908176166738,7.484482916959546,39.0,38.0,-1.0,True,True,False
692,2026-06-12T17:55:04+0900,2026-06-12T17:50:08+0900,GBIKE,130236,grid_8122_22775,grid_8124_22776,36.48187,127.253635,36.490935,127.257092,4.933333333333334,1054.2980060161658,12.822543316412826,86.0,81.0,-5.0,True,True,False
693,2026-06-12T17:55:04+0900,2026-06-12T17:50:08+0900,GBIKE,130478,grid_8122_22784,grid_8122_22783,36.48326,127.299089,36.484116,127.293708,4.933333333333334,490.4066141551645,5.964404766752,82.0,79.0,-3.0,True,True,False
694,2026-06-12T17:55:04+0900,2026-06-12T17:50:08+0900,GBIKE,130589,grid_8119_22779,grid_8121_22782,36.470915,127.273095,36.478864,127.287397,4.933333333333334,1554.5346070614764,18.906501977774717,100.0,100.0,0.0,True,True,False
695,2026-06-12T17:55:04+0900,2026-06-12T17:50:08+0900,GBIKE,130657,grid_8126_22777,grid_8126_22777,36.501376,127.264346,36.501489,127.260073,4.933333333333334,382.1408328369333,4.647658777746487,59.0,57.0,-2.0,True,True,True
696,2026-06-12T17:55:04+0900,2026-06-12T17:50:08+0900,GBIKE,130807,grid_8128_22772,grid_8127_22773,36.509254,127.234087,36.505185,127.238476,4.933333333333334,598.8249462387271,7.283006102903437,72.0,70.0,-2.0,True,True,False
697,2026-06-12T17:55:04+0900,2026-06-12T17:50:08+0900,GBIKE,130927,grid_8129_22777,grid_8128_22777,36.515831,127.264875,36.507562,127.263307,4.933333333333334,930.0882940939824,11.311884657899784,100.0,100.0,0.0,True,True,False
698,2026-06-12T17:55:04+0900,2026-06-12T17:50:08+0900,GBIKE,131120,grid_8123_22778,grid_8124_22776,36.488871,127.266746,36.490517,127.259096,4.933333333333334,707.9528149616131,8.610236938722322,100.0,100.0,0.0,True,True,False
699,2026-06-12T17:55:04+0900,2026-06-12T17:50:08+0900,GBIKE,131292,grid_8124_22775,grid_8122_22775,36.490829,127.251019,36.484297,127.25165,4.933333333333334,728.5125741874353,8.86028806444178,54.0,49.0,-5.0,True,True,False
700,2026-06-12T17:55:04+0900,2026-06-12T17:50:08+0900,GBIKE,131321,grid_8126_22776,grid_8127_22777,36.501041,127.256531,36.506711,127.26287,4.933333333333334,847.6521003532513,10.309282301593598,75.0,73.0,-2.0,True,True,False
701,2026-06-12T17:55:04+0900,2026-06-12T17:50:08+0900,GBIKE,131516,grid_8124_22776,grid_8123_22775,36.489889,127.259312,36.486956,127.251448,4.933333333333334,774.9910230814869,9.425566496937003,73.0,69.0,-4.0,True,True,False
702,2026-06-12T17:55:04+0900,2026-06-12T17:50:08+0900,GBIKE,131539,grid_8128_22772,grid_8127_22772,36.509638,127.233613,36.506203,127.234243,4.933333333333334,386.0825514075359,4.69559859819976,85.0,80.0,-5.0,True,True,False
703,2026-06-12T17:55:04+0900,2026-06-12T17:50:08+0900,GBIKE,131634,grid_8123_22775,grid_8123_22774,36.486815,127.250707,36.488813,127.247273,4.933333333333334,378.9521783642549,4.608877844970666,77.0,75.0,-2.0,True,True,False
704,2026-06-12T17:55:04+0900,2026-06-12T17:50:08+0900,GBIKE,131671,grid_8125_22775,grid_8124_22777,36.497004,127.249498,36.49164,127.259427,4.933333333333334,1069.358187962035,13.005707691430151,77.0,74.0,-3.0,True,True,False
705,2026-06-12T17:55:04+0900,2026-06-12T17:50:08+0900,GBIKE,131860,grid_8130_22772,grid_8131_22772,36.520808,127.233574,36.522148,127.234364,4.933333333333334,164.87852475417856,2.005279355118388,67.0,66.0,-1.0,True,False,False
706,2026-06-12T17:55:04+0900,2026-06-12T17:50:08+0900,GBIKE,131901,grid_8122_22776,grid_8126_22776,36.484205,127.259233,36.500803,127.258254,4.933333333333334,1847.6871700975275,22.47187098767263,68.0,60.0,-8.0,True,True,False
707,2026-06-12T17:55:04+0900,2026-06-12T17:50:08+0900,GBIKE,374386,grid_8150_22782,grid_8151_22782,36.608693,127.289178,36.611248,127.287521,4.933333333333334,320.2950899787546,3.895480824065934,97.0,95.0,-2.0,True,True,False
708,2026-06-12T17:55:04+0900,2026-06-12T17:50:08+0900,GBIKE,383223,grid_8150_22781,grid_8151_22782,36.609158,127.286233,36.61119,127.290021,4.933333333333334,406.6559343851751,4.945815418198076,86.0,85.0,-1.0,True,True,False
709,2026-06-12T17:55:04+0900,2026-06-12T17:50:08+0900,GBIKE,384342,grid_8147_22782,grid_8150_22782,36.593275,127.291851,36.608143,127.288593,4.933333333333334,1678.6330012626686,20.415806772113537,86.0,77.0,-9.0,True,True,False
710,2026-06-12T17:55:04+0900,2026-06-12T17:50:08+0900,GBIKE,501530,grid_8128_22772,grid_8127_22773,36.511016,127.234063,36.506485,127.237608,4.933333333333334,595.1656821816705,7.238501540047344,90.0,90.0,0.0,True,True,False
711,2026-06-12T17:55:04+0900,2026-06-12T17:50:08+0900,GBIKE,601083,grid_8150_22782,grid_8149_22782,36.60844,127.288381,36.602333,127.28953,4.933333333333334,686.769075803284,8.352596867877777,44.0,44.0,0.0,True,True,False
712,2026-06-12T17:55:04+0900,2026-06-12T17:50:08+0900,GBIKE,617959,grid_8151_22782,grid_8149_22783,36.611195,127.289903,36.603862,127.296389,4.933333333333334,1000.0202959330778,12.162409004591485,58.0,56.0,-2.0,True,True,False
713,2026-06-12T18:00:19+0900,2026-06-12T17:55:04+0900,GBIKE,130094,grid_8123_22776,grid_8124_22776,36.487569,127.257653,36.490213,127.256794,5.25,303.8630226125255,3.472720258428863,48.0,47.0,-1.0,True,True,False
714,2026-06-12T18:00:19+0900,2026-06-12T17:55:04+0900,GBIKE,130125,grid_8123_22774,grid_8122_22775,36.488592,127.247699,36.484624,127.251761,5.25,571.4454039980144,6.530804617120165,59.0,56.0,-3.0,True,True,False
715,2026-06-12T18:00:19+0900,2026-06-12T17:55:04+0900,GBIKE,130145,grid_8131_22772,grid_8128_22773,36.522206,127.234283,36.511726,127.239691,5.25,1261.563992027909,14.417874194604677,74.0,71.0,-3.0,True,True,False
716,2026-06-12T18:00:19+0900,2026-06-12T17:55:04+0900,GBIKE,130292,grid_8126_22778,grid_8127_22778,36.501372,127.268871,36.506731,127.267984,5.25,601.1443607936957,6.870221266213665,84.0,80.0,-4.0,True,True,False
717,2026-06-12T18:00:19+0900,2026-06-12T17:55:04+0900,GBIKE,130363,grid_8127_22773,grid_8125_22775,36.50724,127.239158,36.494073,127.248967,5.25,1706.5525678407616,19.50345791818013,45.0,39.0,-6.0,True,True,False
718,2026-06-12T18:00:19+0900,2026-06-12T17:55:04+0900,GBIKE,130398,grid_8129_22774,grid_8130_22775,36.512085,127.242661,36.517975,127.251877,5.25,1052.2728149142845,12.02597502759182,52.0,43.0,-9.0,True,True,False
719,2026-06-12T18:00:19+0900,2026-06-12T17:55:04+0900,GBIKE,130432,grid_8133_22778,grid_8129_22777,36.53248,127.265424,36.513121,127.264857,5.25,2153.218767927841,24.608214490603896,45.0,38.0,-7.0,True,True,False
720,2026-06-12T18:00:19+0900,2026-06-12T17:55:04+0900,GBIKE,130629,grid_8127_22774,grid_8128_22774,36.504951,127.24726,36.510171,127.246073,5.25,590.0531097922288,6.743464111911186,71.0,67.0,-4.0,True,True,False
721,2026-06-12T18:00:19+0900,2026-06-12T17:55:04+0900,GBIKE,130734,grid_8131_22772,grid_8130_22773,36.520992,127.233176,36.516538,127.241421,5.25,887.7823612249416,10.146084128285048,46.0,43.0,-3.0,True,True,False
722,2026-06-12T18:00:19+0900,2026-06-12T17:55:04+0900,GBIKE,130799,grid_8128_22775,grid_8129_22776,36.511548,127.251882,36.514906,127.257463,5.25,623.0528716881931,7.120604247865065,59.0,56.0,-3.0,True,True,False
723,2026-06-12T18:00:19+0900,2026-06-12T17:55:04+0900,GBIKE,130883,grid_8130_22775,grid_8129_22775,36.518034,127.252017,36.512314,127.250125,5.25,658.125766353525,7.521437329754573,67.0,64.0,-3.0,True,True,False
724,2026-06-12T18:00:19+0900,2026-06-12T17:55:04+0900,GBIKE,131054,grid_8129_22777,grid_8125_22785,36.514146,127.26286,36.497912,127.309035,5.25,4504.534876095565,51.48039858394931,58.0,47.0,-11.0,True,True,False
725,2026-06-12T18:00:19+0900,2026-06-12T17:55:04+0900,GBIKE,131076,grid_8123_22775,grid_8123_22774,36.486914,127.250724,36.489234,127.247035,5.25,418.7027452632256,4.78517423157972,67.0,65.0,-2.0,True,True,False
726,2026-06-12T18:00:19+0900,2026-06-12T17:55:04+0900,GBIKE,131121,grid_8127_22775,grid_8126_22776,36.504084,127.249338,36.498607,127.256016,5.25,852.7543745527884,9.745764280603296,39.0,35.0,-4.0,True,True,False
727,2026-06-12T18:00:19+0900,2026-06-12T17:55:04+0900,GBIKE,131232,grid_8127_22779,grid_8128_22777,36.506135,127.272336,36.508384,127.262643,5.25,901.6977736158692,10.305117412752791,35.0,32.0,-3.0,True,True,False
728,2026-06-12T18:00:19+0900,2026-06-12T17:55:04+0900,GBIKE,131238,grid_8126_22776,grid_8125_22777,36.500929,127.259328,36.495343,127.263949,5.25,745.9388065050331,8.525014931486092,92.0,90.0,-2.0,True,True,False
729,2026-06-12T18:00:19+0900,2026-06-12T17:55:04+0900,GBIKE,131318,grid_8133_22778,grid_8130_22777,36.532106,127.265584,36.517765,127.260273,5.25,1663.764931162717,19.014456356145335,64.0,60.0,-4.0,True,True,False
730,2026-06-12T18:00:19+0900,2026-06-12T17:55:04+0900,GBIKE,131373,grid_8123_22776,grid_8120_22775,36.486419,127.257157,36.475482,127.252868,5.25,1275.1626619438168,14.573287565072192,52.0,44.0,-8.0,True,True,False
731,2026-06-12T18:00:19+0900,2026-06-12T17:55:04+0900,GBIKE,131438,grid_8127_22773,grid_8127_22772,36.505238,127.240129,36.505835,127.2351,5.25,454.3596077680488,5.192681231634843,33.0,31.0,-2.0,True,True,False
732,2026-06-12T18:00:19+0900,2026-06-12T17:55:04+0900,GBIKE,131490,grid_8123_22776,grid_8123_22775,36.48631,127.257292,36.489034,127.250539,5.25,675.435530331826,7.7192632037922975,40.0,36.0,-4.0,True,True,False
733,2026-06-12T18:00:19+0900,2026-06-12T17:55:04+0900,GBIKE,131588,grid_8122_22774,grid_8123_22775,36.482943,127.248035,36.485151,127.250884,5.25,353.7744314292039,4.0431363591909015,61.0,59.0,-2.0,True,True,False
734,2026-06-12T18:00:19+0900,2026-06-12T17:55:04+0900,GBIKE,131612,grid_8130_22776,grid_8123_22775,36.518532,127.257402,36.487179,127.250932,5.25,3533.9324490012887,40.38779941715759,83.0,70.0,-13.0,True,True,False
735,2026-06-12T18:00:19+0900,2026-06-12T17:55:04+0900,GBIKE,131677,grid_8123_22776,grid_8124_22776,36.487281,127.257159,36.49044,127.258912,5.25,384.6378174887167,4.39586077129962,73.0,71.0,-2.0,True,True,False
736,2026-06-12T18:00:19+0900,2026-06-12T17:55:04+0900,GBIKE,131696,grid_8131_22779,grid_8132_22778,36.525018,127.27593,36.528703,127.265142,5.25,1047.4229268024303,11.970547734884915,87.0,84.0,-3.0,True,True,False
737,2026-06-12T18:00:19+0900,2026-06-12T17:55:04+0900,GBIKE,131806,grid_8121_22775,grid_8123_22776,36.480103,127.252611,36.486396,127.257209,5.25,811.5642642351431,9.275020162687351,79.0,75.0,-4.0,True,True,False
738,2026-06-12T18:00:19+0900,2026-06-12T17:55:04+0900,GBIKE,131840,grid_8126_22777,grid_8124_22776,36.502284,127.26142,36.49081,127.257213,5.25,1330.1183498542418,15.201352569762768,87.0,81.0,-6.0,True,True,False
739,2026-06-12T18:00:19+0900,2026-06-12T17:55:04+0900,GBIKE,131850,grid_8128_22773,grid_8130_22772,36.511688,127.241118,36.516728,127.236969,5.25,671.9807649838683,7.679780171244209,69.0,65.0,-4.0,True,True,False
740,2026-06-12T18:00:19+0900,2026-06-12T17:55:04+0900,GBIKE,131851,grid_8119_22775,grid_8123_22777,36.47095,127.252037,36.48763,127.261564,5.25,2040.9767651097425,23.32544874411134,95.0,87.0,-8.0,True,True,False
741,2026-06-12T18:00:19+0900,2026-06-12T17:55:04+0900,GBIKE,131865,grid_8128_22778,grid_8128_22775,36.511107,127.265518,36.511411,127.249954,5.25,1391.3934606099367,15.90163954982785,93.0,88.0,-5.0,True,True,False
742,2026-06-12T18:00:19+0900,2026-06-12T17:55:04+0900,GBIKE,131968,grid_8125_22776,grid_8126_22776,36.496623,127.257367,36.499856,127.256017,5.25,379.2059418472308,4.33378219253978,100.0,98.0,-2.0,True,True,False
743,2026-06-12T18:00:19+0900,2026-06-12T17:55:04+0900,GBIKE,367874,grid_8150_22781,grid_8149_22782,36.610571,127.28552,36.60449,127.292508,5.25,919.9356589191808,10.51355038764778,39.0,35.0,-4.0,True,True,False
744,2026-06-12T18:00:19+0900,2026-06-12T17:55:04+0900,GBIKE,501116,grid_8128_22775,grid_8128_22778,36.511426,127.249911,36.509997,127.267017,5.25,1537.0403109225506,17.566174981972008,65.0,63.0,-2.0,True,True,False
745,2026-06-12T18:00:19+0900,2026-06-12T17:55:04+0900,GBIKE,501246,grid_8123_22777,grid_8120_22780,36.488764,127.261622,36.475768,127.276438,5.25,1960.3376398992607,22.403858741705843,73.0,69.0,-4.0,True,True,False
746,2026-06-12T18:00:19+0900,2026-06-12T17:55:04+0900,GBIKE,501502,grid_8128_22773,grid_8129_22773,36.507786,127.239094,36.511901,127.242379,5.25,543.657786007194,6.213231840082217,65.0,64.0,-1.0,True,True,False
747,2026-06-12T18:00:19+0900,2026-06-12T17:55:04+0900,GBIKE,501525,grid_8122_22777,grid_8123_22776,36.483694,127.262722,36.489369,127.256921,5.25,816.7975277348404,9.334828888398176,81.0,78.0,-3.0,True,True,False
748,2026-06-12T18:00:19+0900,2026-06-12T17:55:04+0900,GBIKE,630536,grid_8152_22781,grid_8151_22781,36.61687,127.287111,36.615023,127.287335,5.25,206.3477919846685,2.358260479824783,86.0,86.0,0.0,True,True,False
749,2026-06-12T18:05:08+0900,2026-06-12T18:00:19+0900,GBIKE,130100,grid_8129_22777,grid_8128_22775,36.512779,127.261585,36.511844,127.248884,4.816666666666666,1139.8472790247756,14.1987896349107,74.0,68.0,-6.0,True,True,False
750,2026-06-12T18:05:08+0900,2026-06-12T18:00:19+0900,GBIKE,130116,grid_8123_22777,grid_8130_22775,36.488181,127.260646,36.519241,127.249665,4.816666666666666,3590.468068020102,44.725553788485705,79.0,61.0,-18.0,True,True,False
751,2026-06-12T18:05:08+0900,2026-06-12T18:00:19+0900,GBIKE,130156,grid_8123_22775,grid_8124_22776,36.485039,127.251325,36.491746,127.255388,4.816666666666666,829.533999111274,10.33329549065947,91.0,88.0,-3.0,True,True,False
752,2026-06-12T18:05:08+0900,2026-06-12T18:00:19+0900,GBIKE,130198,grid_8129_22777,grid_8128_22775,36.512258,127.259419,36.511529,127.250583,4.816666666666666,793.8323682712653,9.888569293344482,64.0,61.0,-3.0,True,True,False
753,2026-06-12T18:05:08+0900,2026-06-12T18:00:19+0900,GBIKE,130379,grid_8129_22773,grid_8131_22774,36.512122,127.241851,36.521214,127.247513,4.816666666666666,1130.536532409754,14.08280801617687,66.0,62.0,-4.0,True,True,False
754,2026-06-12T18:05:08+0900,2026-06-12T18:00:19+0900,GBIKE,130442,grid_8123_22776,grid_8124_22776,36.488018,127.257417,36.490039,127.256436,4.816666666666666,241.23101299750388,3.0049537951246164,99.0,98.0,-1.0,True,True,False
755,2026-06-12T18:05:08+0900,2026-06-12T18:00:19+0900,GBIKE,130465,grid_8124_22776,grid_8128_22773,36.493685,127.256588,36.508756,127.240369,4.816666666666666,2215.857723395478,27.602379945410803,100.0,92.0,-8.0,True,True,False
756,2026-06-12T18:05:08+0900,2026-06-12T18:00:19+0900,GBIKE,130487,grid_8130_22776,grid_8129_22776,36.517451,127.256268,36.513353,127.258614,4.816666666666666,501.5940463169816,6.248230334744408,34.0,33.0,-1.0,True,True,False
757,2026-06-12T18:05:08+0900,2026-06-12T18:00:19+0900,GBIKE,130499,grid_8128_22777,grid_8129_22777,36.507485,127.262062,36.512764,127.261565,4.816666666666666,588.6762017656122,7.332990748637385,81.0,77.0,-4.0,True,True,False
758,2026-06-12T18:05:08+0900,2026-06-12T18:00:19+0900,GBIKE,130501,grid_8125_22786,grid_8124_22784,36.497705,127.310804,36.489832,127.301925,4.816666666666666,1181.6806291175349,14.719897110114625,100.0,100.0,0.0,True,True,False
759,2026-06-12T18:05:08+0900,2026-06-12T18:00:19+0900,GBIKE,130511,grid_8129_22776,grid_8129_22775,36.513679,127.257777,36.513641,127.250356,4.816666666666666,663.2210557384146,8.261577164907587,74.0,67.0,-7.0,True,True,False
760,2026-06-12T18:05:08+0900,2026-06-12T18:00:19+0900,GBIKE,130513,grid_8132_22777,grid_8133_22777,36.528523,127.263944,36.531273,127.259496,4.816666666666666,501.4536307210778,6.246481213134533,100.0,100.0,0.0,True,True,False
761,2026-06-12T18:05:08+0900,2026-06-12T18:00:19+0900,GBIKE,130544,grid_8124_22776,grid_8124_22776,36.490551,127.259319,36.49255,127.256558,4.816666666666666,332.15525211328605,4.137574074767578,52.0,49.0,-3.0,True,True,True
762,2026-06-12T18:05:08+0900,2026-06-12T18:00:19+0900,GBIKE,130557,grid_8123_22776,grid_8120_22776,36.48662,127.257688,36.474917,127.255753,4.816666666666666,1312.7637245660137,16.352766119161416,100.0,100.0,0.0,True,True,False
763,2026-06-12T18:05:08+0900,2026-06-12T18:00:19+0900,GBIKE,130603,grid_8125_22775,grid_8131_22772,36.498316,127.25162,36.522352,127.232355,4.816666666666666,3179.262720576621,39.60327264386103,67.0,50.0,-17.0,True,True,False
764,2026-06-12T18:05:08+0900,2026-06-12T18:00:19+0900,GBIKE,130715,grid_8126_22777,grid_8126_22775,36.502313,127.260591,36.500767,127.249491,4.816666666666666,1006.9344228191452,12.543127758300772,61.0,55.0,-6.0,True,True,False
765,2026-06-12T18:05:08+0900,2026-06-12T18:00:19+0900,GBIKE,130728,grid_8127_22773,grid_8127_22775,36.505182,127.240385,36.503445,127.249645,4.816666666666666,849.8950662109135,10.586928160412764,97.0,96.0,-1.0,True,True,False
766,2026-06-12T18:05:08+0900,2026-06-12T18:00:19+0900,GBIKE,130800,grid_8123_22775,grid_8123_22778,36.487053,127.250746,36.487622,127.265035,4.816666666666666,1278.994201072748,15.932107695023852,68.0,64.0,-4.0,True,True,False
767,2026-06-12T18:05:08+0900,2026-06-12T18:00:19+0900,GBIKE,130973,grid_8122_22783,grid_8121_22782,36.48277,127.297432,36.479008,127.290175,4.816666666666666,771.9859770817399,9.616434316589148,100.0,100.0,0.0,True,True,False
768,2026-06-12T18:05:08+0900,2026-06-12T18:00:19+0900,GBIKE,130981,grid_8128_22774,grid_8127_22772,36.511677,127.247158,36.50479,127.234623,4.816666666666666,1357.0424855141555,16.904335459691904,73.0,68.0,-5.0,True,True,False
