prev_zone_id,zone_id,trip_count,device_count,operator_count,avg_distance_m,median_distance_m,avg_speed_kmph,first_timestamp,last_timestamp,origin_latitude,origin_longitude,dest_latitude,dest_longitude
grid_8127_22772,grid_8127_22772,4,4,1,154.21273885637498,142.86907971144328,1.875584991006315,2026-06-12T23:35:07+0900,2026-06-13T21:55:07+0900,36.50554175,127.23441275,36.50485175,127.234713
grid_8125_22774,grid_8125_22774,4,3,1,153.81970308547193,142.5122951298422,1.839664899511373,2026-06-13T01:30:09+0900,2026-06-13T20:30:14+0900,36.49520625,127.24367375,36.49599575,127.2436445
grid_8124_22776,grid_8129_22771,3,3,1,3607.935894681857,3571.5079989976216,44.94745856798922,2026-06-13T03:55:08+0900,2026-06-14T00:05:07+0900,36.491062,127.25736666666667,36.514345,127.22925766666667
grid_8130_22774,grid_8124_22776,3,3,1,3124.61544295742,3155.982617304572,36.44874068189532,2026-06-13T11:00:21+0900,2026-06-13T21:50:11+0900,36.517958666666665,127.24496900000001,36.49150933333333,127.256769
grid_8123_22785,grid_8126_22789,3,3,1,2957.1934560720615,2935.536136838439,35.48632147286474,2026-06-13T02:55:08+0900,2026-06-13T02:55:08+0900,36.485892,127.302766,36.501764666666666,127.32930833333334
grid_8129_22774,grid_8124_22777,3,3,1,2866.5173327966845,2946.114641805668,34.810871273901476,2026-06-12T20:05:04+0900,2026-06-13T17:45:09+0900,36.51215666666666,127.24251966666667,36.49019333333333,127.25931066666668
grid_8129_22771,grid_8129_22777,3,3,1,2815.675730001373,2731.841557934454,33.13578940755685,2026-06-12T16:00:20+0900,2026-06-13T22:35:06+0900,36.51516733333333,127.22748733333333,36.514170666666665,127.25896666666665
grid_8123_22775,grid_8128_22775,3,3,1,2650.8252764154818,2613.6367507806917,30.419880582692176,2026-06-13T10:05:07+0900,2026-06-13T16:00:19+0900,36.487023,127.24977233333334,36.51085066666666,127.24944033333334
grid_8122_22777,grid_8121_22782,3,3,1,2545.810797090154,2569.421113412731,30.655189490254006,2026-06-12T22:35:03+0900,2026-06-13T21:35:06+0900,36.48203733333333,127.260486,36.47779233333333,127.28842000000002
grid_8128_22775,grid_8123_22775,3,3,1,2512.1860470769693,2547.847721901238,30.626790736223924,2026-06-12T22:25:04+0900,2026-06-13T19:40:03+0900,36.509991,127.25013666666666,36.487401999999996,127.25050599999999
grid_8124_22777,grid_8129_22777,3,3,1,2507.681792405889,2545.7597855029144,29.896927459832042,2026-06-12T21:55:04+0900,2026-06-13T03:10:10+0900,36.49096666666667,127.259029,36.513465000000004,127.25959566666666
grid_8129_22773,grid_8124_22776,3,3,1,2465.5030772155983,2451.237027280575,29.884885784431493,2026-06-13T13:40:03+0900,2026-06-13T13:40:03+0900,36.511914,127.24019433333335,36.49381266666666,127.25612100000001
grid_8130_22774,grid_8126_22776,3,3,1,2459.2713755341865,2445.749455071324,29.524568937676676,2026-06-12T17:05:13+0900,2026-06-13T08:20:10+0900,36.518562333333335,127.24190433333332,36.49956266666667,127.255981
grid_8120_22780,grid_8124_22777,3,3,1,2407.943222587782,2346.0784655292427,28.442603997043776,2026-06-12T18:30:09+0900,2026-06-13T17:30:17+0900,36.47371033333334,127.277309,36.49052866666667,127.26044666666667
grid_8132_22778,grid_8128_22775,3,3,1,2341.4896317391535,2172.551792313562,28.057472864969952,2026-06-12T19:15:06+0900,2026-06-12T22:35:03+0900,36.528742333333334,127.264632,36.510657,127.25122833333334
grid_8123_22777,grid_8120_22780,3,3,1,2293.23346054843,2457.433331224059,27.411315380439902,2026-06-12T18:00:19+0900,2026-06-13T11:35:07+0900,36.48915766666667,127.25925166666667,36.474385000000005,127.27714300000001
grid_8129_22774,grid_8125_22776,3,3,1,2239.155360472884,2210.628956884348,27.02967557878178,2026-06-12T23:45:09+0900,2026-06-13T19:10:03+0900,36.51205366666667,127.24346966666667,36.494684,127.25608333333334
grid_8125_22774,grid_8129_22777,3,3,1,2216.4768788572005,2239.352569394225,27.09866859029043,2026-06-12T18:30:09+0900,2026-06-13T09:35:05+0900,36.49700166666667,127.24519300000001,36.513812333333334,127.25845499999998
grid_8129_22775,grid_8133_22777,3,3,1,2199.21384130442,2139.9265177512543,26.472664040948782,2026-06-12T23:05:03+0900,2026-06-13T15:40:12+0900,36.512149,127.24936066666668,36.53041533333334,127.25875533333333
grid_8120_22780,grid_8123_22777,3,3,1,2190.2174167891676,2181.3074950713763,25.7865438340953,2026-06-12T17:00:08+0900,2026-06-13T20:00:16+0900,36.473805,127.27716500000001,36.48747066666667,127.25957633333333
grid_8126_22775,grid_8124_22779,3,3,1,2188.40118978278,2187.377677327298,26.107469321294747,2026-06-12T15:55:09+0900,2026-06-12T16:00:20+0900,36.502304333333335,127.24899566666666,36.49157366666666,127.26951766666667
grid_8127_22773,grid_8124_22776,3,3,1,2142.571647393179,2130.812169883558,25.07556799659024,2026-06-13T02:45:06+0900,2026-06-13T19:45:12+0900,36.505054,127.23924566666666,36.491560666666665,127.25632033333333
grid_8124_22776,grid_8128_22775,3,3,1,2128.313929854405,2089.543850095274,25.533697632677967,2026-06-12T16:45:15+0900,2026-06-13T20:05:06+0900,36.491908,127.25643400000001,36.51031533333333,127.25000333333332
grid_8130_22773,grid_8129_22777,3,3,1,2126.7522593557264,2127.6562140074184,25.385391417912658,2026-06-13T00:50:10+0900,2026-06-13T13:15:10+0900,36.519912,127.23622533333332,36.51387566666667,127.258783
grid_8151_22782,grid_8147_22782,3,3,1,2118.1648496448984,2118.2188485261668,25.399632333494054,2026-06-13T11:30:11+0900,2026-06-13T22:55:04+0900,36.613858,127.29036366666666,36.594872333333335,127.28849600000001
grid_8129_22777,grid_8125_22776,3,3,1,2107.973631392358,2148.11134493593,25.006715088519673,2026-06-13T05:15:19+0900,2026-06-13T20:40:04+0900,36.51520133333333,127.25963133333335,36.496464,127.256778
grid_8129_22777,grid_8127_22773,3,3,1,2104.570594664768,2079.446156553694,25.37466956343387,2026-06-13T00:10:08+0900,2026-06-13T22:35:06+0900,36.51429366666667,127.25862366666667,36.504972,127.23816766666666
grid_8125_22776,grid_8128_22774,3,3,1,2099.185270543852,2146.732380608955,25.373916160489518,2026-06-12T17:30:15+0900,2026-06-13T21:45:05+0900,36.49452366666667,127.25615733333332,36.510244,127.243158
grid_8125_22774,grid_8122_22777,3,3,1,2095.7987799270145,2109.795166373006,25.425083941188944,2026-06-13T13:00:05+0900,2026-06-13T15:50:14+0900,36.494746,127.24370900000001,36.48304366666667,127.261979
grid_8128_22777,grid_8124_22776,3,3,1,2085.1001346283388,1956.0482427187096,25.18158201862541,2026-06-13T11:35:07+0900,2026-06-13T15:45:11+0900,36.509106,127.26008333333334,36.49059066666666,127.25660666666666
grid_8148_22783,grid_8152_22782,3,3,1,2071.1203061511974,2072.515629027888,25.028488115395138,2026-06-12T16:45:15+0900,2026-06-13T10:20:06+0900,36.601060999999994,127.29561266666667,36.61876066666667,127.28912533333333
grid_8130_22774,grid_8126_22775,3,3,1,2049.5687848719967,1943.1820084597696,24.624550145127625,2026-06-12T20:00:13+0900,2026-06-13T22:55:04+0900,36.51888566666667,127.24186633333333,36.50164633333333,127.24993133333334
grid_8125_22776,grid_8129_22777,3,3,1,1988.4245144489557,1885.3326814156685,23.947269352224737,2026-06-12T18:55:05+0900,2026-06-13T11:50:13+0900,36.495893,127.25616000000001,36.513695,127.25821733333333
grid_8127_22773,grid_8126_22777,3,3,1,1966.804793869842,2096.7552729301283,23.705415146804445,2026-06-13T08:45:12+0900,2026-06-14T00:10:14+0900,36.504828333333336,127.237593,36.500997,127.25902166666667
grid_8128_22774,grid_8124_22774,3,3,1,1958.136979255036,1965.4466809167377,23.336575705604243,2026-06-12T21:15:08+0900,2026-06-13T21:10:07+0900,36.510514,127.24303966666666,36.49295933333334,127.24475133333334
grid_8127_22777,grid_8123_22776,3,3,1,1886.1411820219007,1830.364399915468,22.3916539018385,2026-06-12T18:40:13+0900,2026-06-13T21:15:05+0900,36.50525866666667,127.26028466666666,36.48857666666667,127.25669733333332
grid_8127_22775,grid_8123_22775,3,3,1,1870.5408413728867,1895.4132545398347,22.594507965758556,2026-06-13T10:50:07+0900,2026-06-13T17:10:14+0900,36.50433733333333,127.24992166666668,36.48758133333333,127.24989733333332
grid_8129_22777,grid_8133_22776,3,3,1,1851.7162979954219,1756.099700894539,21.73712202976662,2026-06-13T16:00:19+0900,2026-06-13T23:30:13+0900,36.514542999999996,127.25895233333334,36.53076566666667,127.25429033333334
grid_8126_22776,grid_8128_22774,3,3,1,1822.2302396650919,1809.074106493007,21.772292115587558,2026-06-12T17:50:08+0900,2026-06-13T19:30:07+0900,36.49982433333333,127.25608833333335,36.511829666666664,127.24222466666667
grid_8126_22774,grid_8124_22777,3,3,1,1820.429776841988,1685.991409297349,21.61011881820453,2026-06-13T07:30:17+0900,2026-06-13T16:55:06+0900,36.501895,127.24399966666665,36.49092733333333,127.25909533333333
grid_8129_22776,grid_8130_22773,3,3,1,1780.201303028236,1808.506949629852,21.255121505649285,2026-06-12T16:45:15+0900,2026-06-13T23:45:04+0900,36.514936,127.257522,36.51860333333334,127.23814233333333
grid_8122_22776,grid_8125_22773,3,3,1,1763.547297265628,1547.2144273822364,20.83307222891377,2026-06-13T14:15:10+0900,2026-06-13T23:45:04+0900,36.484036333333336,127.25390700000001,36.495770666666665,127.24065833333333
grid_8129_22775,grid_8131_22772,3,3,1,1736.0809053848152,1655.7069271565422,20.882134832234957,2026-06-12T22:10:05+0900,2026-06-13T21:35:06+0900,36.513134,127.24938666666667,36.52214033333333,127.23361999999999
grid_8126_22775,grid_8129_22776,3,3,1,1717.5918474761013,1696.822792673391,20.658069898841852,2026-06-12T17:45:08+0900,2026-06-13T14:35:11+0900,36.500213333333335,127.25154933333333,36.51488333333333,127.25748533333332
grid_8125_22776,grid_8128_22775,3,3,1,1709.525255455863,1714.5915110347346,20.608582562867216,2026-06-12T16:55:06+0900,2026-06-13T15:55:07+0900,36.49678333333333,127.25634066666667,36.511069,127.249294
grid_8129_22777,grid_8129_22773,3,3,1,1708.947832389725,1728.9165723152053,20.668323591505793,2026-06-12T17:35:11+0900,2026-06-12T23:50:08+0900,36.51516566666667,127.25868766666667,36.515167999999996,127.23956500000001
grid_8124_22776,grid_8127_22776,3,3,1,1699.0631155388635,1709.6469846791852,20.341446891064376,2026-06-13T00:40:08+0900,2026-06-13T21:50:11+0900,36.49063833333333,127.25668433333334,36.505712333333335,127.253627
grid_8122_22777,grid_8119_22779,3,3,1,1676.3278413752075,1665.699504444004,20.762737975442068,2026-06-12T21:20:06+0900,2026-06-13T21:05:04+0900,36.481015,127.262217,36.469292,127.274003
grid_8129_22777,grid_8133_22777,3,3,1,1663.667596980542,1703.9632063123497,20.246237317706235,2026-06-12T20:50:05+0900,2026-06-13T23:35:04+0900,36.51544233333333,127.258421,36.530396333333336,127.25874599999999
grid_8127_22773,grid_8126_22776,3,3,1,1649.2509210965907,1604.269257297589,19.99193064964873,2026-06-13T13:20:11+0900,2026-06-13T14:55:09+0900,36.504508333333334,127.23570633333334,36.50080766666667,127.25354866666667
grid_8127_22774,grid_8125_22776,3,3,1,1638.4351343837427,1670.1637533861551,19.79126785869153,2026-06-12T22:10:05+0900,2026-06-13T00:20:05+0900,36.505618,127.24496633333332,36.49450066666666,127.25699466666667
grid_8132_22779,grid_8129_22777,3,3,1,1637.8192607196916,1597.907157857786,19.83815656364361,2026-06-12T18:05:08+0900,2026-06-13T17:10:14+0900,36.527114000000005,127.27043800000001,36.51502766666667,127.26005766666667
grid_8133_22777,grid_8129_22777,3,3,1,1625.599472827026,1626.2720046715028,19.47263049271986,2026-06-12T23:10:07+0900,2026-06-13T15:10:15+0900,36.530313666666665,127.25875633333334,36.51569666666666,127.25858766666666
grid_8128_22777,grid_8130_22774,3,3,1,1619.0907629019596,1552.9265015589058,19.1312607238699,2026-06-12T21:30:14+0900,2026-06-13T18:20:06+0900,36.509146,127.258672,36.518030333333336,127.24446433333333
grid_8124_22776,grid_8121_22775,3,3,1,1609.264111824892,1576.5325032359638,19.037560376722965,2026-06-13T03:55:08+0900,2026-06-13T22:30:09+0900,36.490268666666665,127.25722266666666,36.47724466666667,127.249413
grid_8125_22774,grid_8128_22774,3,3,1,1588.3887438063782,1800.9502431404792,19.467712342367633,2026-06-13T14:05:11+0900,2026-06-13T22:00:13+0900,36.49600466666667,127.24478466666666,36.509978,127.241158
grid_8125_22776,grid_8122_22777,3,3,1,1566.9620100494258,1578.6935497960094,18.78170797203906,2026-06-12T16:45:15+0900,2026-06-13T23:25:03+0900,36.495031000000004,127.25666633333333,36.481538,127.26170133333333
grid_8125_22773,grid_8124_22776,3,3,1,1565.6998409700825,1585.172950594463,18.8541733165937,2026-06-13T01:30:09+0900,2026-06-13T18:05:11+0900,36.49574466666667,127.239516,36.49208733333333,127.256374
grid_8148_22783,grid_8151_22782,3,3,1,1548.1747925816574,1542.3309493427332,18.6853171176319,2026-06-12T17:50:08+0900,2026-06-13T22:00:13+0900,36.60098466666667,127.29511166666667,36.614212,127.28976233333333
grid_8130_22773,grid_8127_22773,3,3,1,1539.361785798357,1443.434563915541,18.514811674309104,2026-06-12T23:50:08+0900,2026-06-13T02:55:08+0900,36.52003333333334,127.23550133333333,36.50624633333333,127.23689033333333
grid_8127_22775,grid_8130_22774,3,3,1,1512.1653002393512,1658.106881422728,18.529490887796587,2026-06-12T23:20:07+0900,2026-06-13T23:35:04+0900,36.50441333333333,127.249737,36.517578666666665,127.24553866666668
grid_8147_22781,grid_8150_22782,3,3,1,1509.474089447939,1527.9486671794357,17.973197114377086,2026-06-12T16:00:20+0900,2026-06-13T14:40:07+0900,36.59449566666667,127.28487433333333,36.60761733333333,127.28914766666666
grid_8129_22775,grid_8130_22772,3,3,1,1477.5911521938312,1525.9122208845038,17.343400449117464,2026-06-12T21:50:04+0900,2026-06-13T20:30:14+0900,36.512309666666674,127.24932466666667,36.518583,127.23477333333334
grid_8124_22777,grid_8125_22774,3,3,1,1474.148418773313,1452.150956816267,17.626345030357125,2026-06-12T23:45:09+0900,2026-06-13T19:10:03+0900,36.49110966666667,127.25857566666666,36.496619333333335,127.24367633333333
grid_8127_22777,grid_8124_22777,3,3,1,1456.7166582817292,1445.5256488831135,17.575432240936163,2026-06-12T18:10:09+0900,2026-06-13T16:35:04+0900,36.50421733333334,127.261077,36.49112866666667,127.26108066666666
grid_8130_22773,grid_8127_22772,3,3,1,1450.2484547090628,1455.1402326355878,17.654146802237776,2026-06-12T18:10:09+0900,2026-06-13T15:55:07+0900,36.51794533333333,127.23896166666667,36.50549066666667,127.23415900000002
grid_8129_22775,grid_8126_22776,3,3,1,1445.4859191538665,1415.5017701801814,17.404786726128652,2026-06-12T20:25:04+0900,2026-06-13T02:15:11+0900,36.512566,127.24944166666667,36.50062166666667,127.25541066666666
grid_8123_22777,grid_8124_22774,3,3,1,1420.9347355324614,1475.595827039304,16.93203279423854,2026-06-12T23:40:05+0900,2026-06-13T12:20:11+0900,36.48694966666667,127.26065866666666,36.491727000000004,127.24596866666667
grid_8129_22776,grid_8128_22774,3,3,1,1392.9514378849033,1395.4212608170542,16.665863086491342,2026-06-12T17:00:08+0900,2026-06-13T21:50:11+0900,36.51473066666667,127.25633166666667,36.511494,127.24128566666667
grid_8151_22782,grid_8148_22783,3,3,1,1382.7500997926224,1335.3035052815603,16.700627535007616,2026-06-12T16:35:09+0900,2026-06-13T06:25:09+0900,36.61205233333333,127.28834166666667,36.600985333333334,127.29514866666666
grid_8126_22773,grid_8128_22774,3,3,1,1358.7315778940724,1347.336762790965,16.692872009397068,2026-06-12T15:55:09+0900,2026-06-12T16:20:14+0900,36.50005133333334,127.23553733333334,36.51131733333333,127.24142366666666
grid_8124_22775,grid_8126_22777,3,3,1,1356.7575041215787,1368.0189407221358,16.6333486518772,2026-06-12T16:05:09+0900,2026-06-13T10:20:06+0900,36.49192566666667,127.24899033333334,36.500472,127.25950666666667
grid_8123_22777,grid_8125_22775,3,3,1,1288.797728865219,1249.918969884857,15.409395722873837,2026-06-12T18:50:05+0900,2026-06-13T11:20:14+0900,36.487303,127.259967,36.49586733333333,127.25055033333332
grid_8123_22777,grid_8121_22775,3,3,1,1284.1537146150388,1243.4733732691072,15.642378994562065,2026-06-12T17:45:08+0900,2026-06-13T12:40:07+0900,36.48658266666666,127.258893,36.477350333333334,127.250355
grid_8148_22783,grid_8150_22781,3,3,1,1283.0065102130852,1312.2265594296096,15.617957183972015,2026-06-12T21:35:07+0900,2026-06-13T19:20:06+0900,36.601076,127.29512199999999,36.60881766666667,127.28459066666666
grid_8131_22772,grid_8129_22774,3,3,1,1267.6721530527732,1264.5533573820333,14.51463399483801,2026-06-13T09:45:07+0900,2026-06-13T14:00:21+0900,36.52187733333333,127.23366366666666,36.51264033333333,127.24179966666668
grid_8129_22771,grid_8128_22774,3,3,1,1267.3014301458868,1272.1732673636088,14.781844718196377,2026-06-12T17:15:09+0900,2026-06-13T17:00:21+0900,36.51472866666666,127.228908,36.511108,127.24235333333333
grid_8121_22776,grid_8124_22777,3,3,1,1265.7552873693712,1305.346783361347,15.181900184628645,2026-06-12T21:15:08+0900,2026-06-13T21:55:07+0900,36.47941166666667,127.25365366666666,36.48996966666667,127.258778
grid_8128_22775,grid_8127_22772,3,3,1,1260.1182887093416,1328.1155755859534,15.495645434325269,2026-06-12T18:05:08+0900,2026-06-13T16:35:04+0900,36.510540666666664,127.24730466666666,36.50539066666666,127.23488133333335
grid_8125_22775,grid_8123_22777,3,3,1,1255.731162938222,1238.936160468491,14.950392996565563,2026-06-12T19:30:10+0900,2026-06-13T14:40:07+0900,36.49616866666667,127.24940966666666,36.48857433333333,127.25971566666665
grid_8127_22772,grid_8126_22775,3,3,1,1253.0392047815787,1278.8345959622625,15.103055236395923,2026-06-12T18:25:08+0900,2026-06-13T22:10:06+0900,36.505563,127.23447633333335,36.50172633333333,127.24758666666666
grid_8124_22777,grid_8121_22776,3,3,1,1230.1884798962503,1209.7815520101876,14.702233991231608,2026-06-12T23:45:09+0900,2026-06-13T23:00:05+0900,36.49006,127.25908633333331,36.4802,127.25284633333332
grid_8126_22777,grid_8124_22775,3,3,1,1217.1807388965415,1098.793279454189,14.645676269285604,2026-06-12T20:55:04+0900,2026-06-13T01:55:09+0900,36.50114166666666,127.258653,36.49249233333334,127.25030766666667
grid_8123_22776,grid_8124_22779,3,3,1,1186.7636290950359,1198.240954010026,14.257105281989865,2026-06-12T19:25:06+0900,2026-06-13T16:15:14+0900,36.488441,127.25692366666665,36.49158633333334,127.26959
grid_8129_22778,grid_8127_22777,3,3,1,1163.181197352513,1221.9511495648017,13.997801409067584,2026-06-13T08:35:09+0900,2026-06-13T21:50:11+0900,36.51482133333334,127.26608399999999,36.50497066666667,127.26174633333333
grid_8132_22778,grid_8131_22780,3,2,1,1153.7743941607332,1091.7802807030955,13.943222969792865,2026-06-12T17:00:08+0900,2026-06-14T00:05:07+0900,36.529121,127.26487466666667,36.52473166666667,127.27656766666666
grid_8125_22774,grid_8123_22775,3,3,1,1145.906753187607,1156.480416939574,13.849358996000126,2026-06-12T17:00:08+0900,2026-06-13T22:40:04+0900,36.49603266666667,127.24442633333332,36.486927333333334,127.25030466666665
grid_8126_22776,grid_8123_22776,3,3,1,1143.8574441070878,1164.945671202305,13.639067594744853,2026-06-13T08:25:05+0900,2026-06-13T18:30:15+0900,36.49942633333333,127.255727,36.48914333333334,127.25598666666667
grid_8128_22777,grid_8130_22778,3,3,1,1117.7941782386697,1086.9498659347814,13.388787548456177,2026-06-12T22:15:10+0900,2026-06-13T22:25:03+0900,36.50824166666666,127.26090599999999,36.51791166666666,127.263912
grid_8128_22775,grid_8127_22773,3,3,1,1110.7232073662228,1159.0510644180658,13.545247904357566,2026-06-12T17:10:05+0900,2026-06-13T22:55:04+0900,36.50904366666666,127.24984133333334,36.505163,127.23875666666667
grid_8119_22779,grid_8120_22781,3,3,1,1105.6138107996162,1142.5231926806457,13.276719787649734,2026-06-12T23:55:03+0900,2026-06-13T21:40:05+0900,36.469198999999996,127.27369700000001,36.47465833333333,127.28401466666666
grid_8129_22774,grid_8127_22772,3,3,1,1096.4092800803883,1089.189542960821,13.19615651088376,2026-06-12T22:10:05+0900,2026-06-13T18:50:06+0900,36.512942,127.24295866666667,36.505598,127.234892
grid_8124_22777,grid_8125_22775,3,3,1,1095.8788235845097,1080.56085453316,12.890251062752364,2026-06-12T17:15:09+0900,2026-06-13T17:30:17+0900,36.49052066666667,127.25855266666667,36.49615033333333,127.24854633333332
grid_8127_22778,grid_8129_22777,3,3,1,1093.615323398403,1078.724555915285,13.081191624118043,2026-06-12T21:30:14+0900,2026-06-13T20:40:04+0900,36.504848333333335,127.26563566666668,36.51319733333333,127.25947166666667
grid_8124_22774,grid_8125_22776,3,3,1,1093.5391474819658,1159.8584690610603,13.021824908545538,2026-06-12T20:10:04+0900,2026-06-13T00:50:10+0900,36.492814,127.24355766666667,36.494580000000006,127.255589
grid_8125_22776,grid_8124_22774,3,3,1,1070.956020610549,1085.4823250871138,12.58932017093246,2026-06-12T16:10:19+0900,2026-06-13T07:25:09+0900,36.494492,127.256389,36.492236999999996,127.24486933333333
grid_8124_22776,grid_8123_22774,3,3,1,1069.9302327766547,1094.7327546539302,12.931111789451961,2026-06-13T00:50:10+0900,2026-06-13T23:05:04+0900,36.49068666666667,127.25645466666667,36.48787133333334,127.245068
grid_8120_22776,grid_8122_22775,3,3,1,1063.6329711909566,1120.713482834611,13.010417034480325,2026-06-12T22:35:03+0900,2026-06-13T16:10:11+0900,36.47395366666667,127.25361133333332,36.48296933333334,127.249885
grid_8123_22775,grid_8125_22776,3,3,1,1062.1602698653603,1029.0411326129297,12.685421582522347,2026-06-13T14:10:04+0900,2026-06-13T19:15:06+0900,36.48658633333333,127.25074000000001,36.49534966666666,127.255463
grid_8128_22777,grid_8126_22776,3,3,1,1061.079851685188,1151.281314065916,12.11803116739901,2026-06-13T00:00:29+0900,2026-06-13T21:45:05+0900,36.50880766666666,127.25941933333333,36.500484666666665,127.25417233333333
grid_8126_22775,grid_8125_22777,3,3,1,1060.2306077285207,1013.5971622991074,12.80902352017315,2026-06-12T16:15:04+0900,2026-06-13T17:40:10+0900,36.50216066666667,127.24982366666666,36.49574533333333,127.25856133333333
grid_8127_22774,grid_8125_22774,3,3,1,1058.6054293327882,1054.260985882308,12.829360463119366,2026-06-12T19:35:03+0900,2026-06-13T13:15:10+0900,36.505515,127.24400733333334,36.49605433333333,127.242953
grid_8122_22777,grid_8121_22775,3,3,1,1051.643708604919,1092.4042229870488,12.47296529459654,2026-06-12T16:45:15+0900,2026-06-13T15:40:12+0900,36.48094566666666,127.26073966666667,36.47847466666666,127.24950799999999
grid_8119_22781,grid_8121_22782,3,3,1,1051.2515601684731,1030.3757048930538,12.543972500269561,2026-06-13T13:00:05+0900,2026-06-13T14:00:21+0900,36.47020933333334,127.28165533333333,36.477825,127.28834533333334
grid_8131_22775,grid_8129_22775,3,3,1,1040.73552332315,1028.8226926474856,12.855536121414238,2026-06-13T09:05:07+0900,2026-06-13T13:40:03+0900,36.52147133333333,127.24794233333334,36.51213033333334,127.24748566666666
grid_8130_22772,grid_8128_22771,3,3,1,1034.9056063092232,1056.3716403315889,12.19681460699312,2026-06-12T20:40:15+0900,2026-06-13T14:00:21+0900,36.518994,127.23454,36.510720666666664,127.22924766666667
grid_8127_22775,grid_8129_22777,3,3,1,1030.3501006792462,1062.0203374603077,12.218123026090723,2026-06-13T01:40:06+0900,2026-06-13T19:45:12+0900,36.50611866666667,127.25034699999999,36.51285,127.258225
grid_8127_22777,grid_8125_22778,3,3,1,1023.8768377581524,1012.1390928270986,11.950090715899949,2026-06-12T22:55:07+0900,2026-06-13T23:50:04+0900,36.50430333333333,127.26125633333334,36.496079333333334,127.26640833333333
grid_8121_22782,grid_8123_22783,3,2,1,1020.0876330107349,1053.814924665122,12.11549009152633,2026-06-12T17:10:05+0900,2026-06-13T17:00:21+0900,36.478149333333334,127.28958733333333,36.485619666666665,127.296175
grid_8131_22777,grid_8129_22777,3,3,1,1013.7095347560253,1150.2118495962427,12.288720713509838,2026-06-12T17:20:06+0900,2026-06-13T22:25:03+0900,36.52375033333333,127.262243,36.514995666666664,127.2592
grid_8130_22773,grid_8128_22773,3,3,1,1012.2095361368348,959.2398489428952,12.294357963773413,2026-06-12T21:35:07+0900,2026-06-13T22:55:04+0900,36.51816633333333,127.23756900000001,36.509101666666666,127.23839299999999
grid_8124_22774,grid_8126_22775,3,3,1,1004.4202505465906,1053.1963251160855,12.204629479128092,2026-06-12T16:25:04+0900,2026-06-13T18:15:09+0900,36.493006333333334,127.24374766666666,36.50115399999999,127.24836166666667
grid_8129_22775,grid_8131_22775,3,3,1,1002.3680770734095,1007.988827248455,11.977992989009557,2026-06-13T17:15:13+0900,2026-06-13T22:30:09+0900,36.51212,127.24806966666667,36.521118666666666,127.24740666666666
grid_8128_22777,grid_8127_22775,3,3,1,995.1789721162198,1012.364776959002,11.937278668213082,2026-06-13T03:20:07+0900,2026-06-13T21:40:05+0900,36.509813666666666,127.25953,36.50543366666667,127.24999433333333
grid_8127_22777,grid_8127_22779,3,3,1,992.0865599217914,1003.584134410363,11.855543165792165,2026-06-12T20:55:04+0900,2026-06-13T23:40:05+0900,36.50536266666666,127.26181733333334,36.50569733333334,127.27280966666666
grid_8128_22774,grid_8130_22775,3,3,1,982.3775604581564,958.8408140513322,11.67947401269626,2026-06-12T20:55:04+0900,2026-06-13T22:25:03+0900,36.511147333333334,127.24299666666667,36.51768533333333,127.25037766666667
grid_8123_22784,grid_8125_22785,3,3,1,979.5085739633965,881.7725203080478,11.643953398871632,2026-06-12T22:40:09+0900,2026-06-13T23:25:03+0900,36.488212000000004,127.30159266666665,36.496081000000004,127.306467
grid_8130_22775,grid_8130_22773,3,3,1,970.527446592063,993.0946152407153,11.737819643547539,2026-06-12T19:05:06+0900,2026-06-13T10:20:06+0900,36.51903033333333,127.24855533333333,36.51918166666667,127.237859
grid_8149_22781,grid_8149_22783,3,3,1,965.199414183625,950.6392157295912,11.578722120206905,2026-06-12T19:00:12+0900,2026-06-13T19:05:05+0900,36.603034666666666,127.28217366666667,36.60326866666667,127.29292566666668
grid_8125_22786,grid_8124_22785,3,3,1,952.5060709485077,952.3053772187692,11.530553979439334,2026-06-13T12:15:10+0900,2026-06-13T18:25:06+0900,36.49739866666667,127.31198633333334,36.492322,127.30343566666666
grid_8127_22775,grid_8126_22777,3,3,1,933.6466194482367,974.2236812572396,11.346271428234692,2026-06-12T19:05:06+0900,2026-06-13T17:10:14+0900,36.50507166666666,127.25031633333333,36.501351666666665,127.25951466666667
grid_8130_22774,grid_8130_22776,3,3,1,927.6873783989582,1007.4331842100956,11.220777084400458,2026-06-12T17:20:06+0900,2026-06-13T21:55:07+0900,36.51719566666667,127.24391133333334,36.518655333333335,127.25380966666667
grid_8150_22783,grid_8148_22783,3,3,1,918.5275804294082,995.5996945215148,10.966920613010975,2026-06-12T16:40:12+0900,2026-06-12T21:20:06+0900,36.609007,127.29260533333333,36.60131833333333,127.29560766666667
grid_8149_22782,grid_8151_22782,3,3,1,893.1361063916511,896.5899148838309,10.694740572064541,2026-06-12T15:50:24+0900,2026-06-13T18:45:09+0900,36.60326766666667,127.28924133333334,36.61111399999999,127.28871199999999
grid_8123_22777,grid_8121_22777,3,3,1,891.707140075932,887.4128024966202,10.74369333781086,2026-06-12T17:10:05+0900,2026-06-13T21:50:11+0900,36.48776466666667,127.25971966666667,36.479759666666666,127.26018833333335
grid_8128_22772,grid_8129_22774,3,3,1,890.1784965476141,852.9178488927757,10.510290891945507,2026-06-12T16:20:14+0900,2026-06-12T18:15:13+0900,36.51038966666667,127.23337099999999,36.512558,127.24288233333334
