timestamp,operator_name,device_count,effective_device_count,avg_battery,p10_battery,median_battery,low_battery_count,zone_count
2026-06-13T00:05:11+0900,GBIKE,2798,2798,66.24195854181558,33.0,67.0,0,196
2026-06-13T00:10:08+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-13T00:10:08+0900,GBIKE,2798,2798,66.19728377412437,33.0,67.0,0,196
2026-06-13T00:15:15+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-13T00:15:15+0900,GBIKE,2798,2798,66.20836311651179,33.0,67.0,0,196
2026-06-13T00:20:05+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-13T00:20:05+0900,GBIKE,2798,2798,66.168691922802,33.0,67.0,0,196
2026-06-13T00:25:06+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-13T00:25:06+0900,GBIKE,2798,2798,66.15439599714081,33.0,67.0,0,196
2026-06-13T00:30:13+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-13T00:30:13+0900,GBIKE,2798,2798,66.13330950679057,33.0,67.0,0,196
2026-06-13T00:35:07+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-13T00:35:07+0900,GBIKE,2798,2798,66.15117941386704,33.0,67.0,0,196
2026-06-13T00:40:08+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-13T00:40:08+0900,GBIKE,2798,2798,66.19013581129379,33.0,67.0,0,196
2026-06-13T00:45:11+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-13T00:45:11+0900,GBIKE,2798,2798,66.22944960686205,33.0,67.0,0,195
2026-06-13T00:50:10+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-13T00:50:10+0900,GBIKE,2798,2798,66.27448177269478,33.0,67.0,0,195
2026-06-13T00:55:04+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-13T00:55:04+0900,GBIKE,2798,2798,66.30879199428163,33.0,67.0,0,196
2026-06-13T01:00:14+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-13T01:00:14+0900,GBIKE,2798,2798,66.27626876340243,33.0,67.0,0,196
2026-06-13T01:05:07+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-13T01:05:07+0900,GBIKE,2798,2798,66.29485346676198,33.69999999999999,67.0,0,196
2026-06-13T01:10:12+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-13T01:10:12+0900,GBIKE,2798,2798,66.25804145818442,33.69999999999999,67.0,0,196
2026-06-13T01:15:12+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-13T01:15:12+0900,GBIKE,2797,2797,66.30175187701109,33.60000000000002,67.0,0,196
2026-06-13T01:20:08+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-13T01:20:08+0900,GBIKE,2798,2798,66.31593995711222,34.0,67.0,0,197
2026-06-13T01:25:06+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-13T01:25:06+0900,GBIKE,2798,2798,66.38062902072909,34.0,67.0,0,197
2026-06-13T01:30:09+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-13T01:30:09+0900,GBIKE,2798,2798,66.42852037169406,34.0,67.0,0,197
2026-06-13T01:35:04+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-13T01:35:04+0900,GBIKE,2798,2798,66.45639742673337,34.0,67.0,0,197
2026-06-13T01:40:06+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-13T01:40:06+0900,GBIKE,2798,2798,66.45568263045033,34.0,67.0,0,196
2026-06-13T01:45:09+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-13T01:45:09+0900,GBIKE,2798,2798,66.433881343817,34.0,67.0,0,196
2026-06-13T01:50:12+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-13T01:50:12+0900,GBIKE,2798,2798,66.38884917798427,34.0,67.0,0,197
2026-06-13T01:55:09+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-13T01:55:09+0900,GBIKE,2798,2798,66.37205146533238,34.0,67.0,0,197
2026-06-13T02:00:18+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-13T02:00:18+0900,GBIKE,2798,2798,66.35525375268048,34.0,67.0,0,197
2026-06-13T02:05:05+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-13T02:05:05+0900,GBIKE,2798,2798,66.33774124374553,34.0,67.0,0,197
2026-06-13T02:10:11+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-13T02:10:11+0900,GBIKE,2798,2798,66.30450321658327,34.0,67.0,0,197
2026-06-13T02:15:11+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-13T02:15:11+0900,GBIKE,2798,2798,66.26912080057184,34.0,67.0,0,197
2026-06-13T02:20:04+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-13T02:20:04+0900,GBIKE,2798,2798,66.25947105075053,34.0,67.0,0,197
2026-06-13T02:25:06+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-13T02:25:06+0900,GBIKE,2798,2798,66.22087205146534,34.0,67.0,0,197
2026-06-13T02:30:07+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-13T02:30:07+0900,GBIKE,2798,2798,66.20800571837026,34.0,67.0,0,197
2026-06-13T02:35:04+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-13T02:35:04+0900,GBIKE,2799,2799,66.40192926045016,34.0,67.0,0,197
2026-06-13T02:40:06+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-13T02:40:06+0900,GBIKE,2799,2799,66.39121114683816,34.0,67.0,0,197
2026-06-13T02:45:06+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-13T02:45:06+0900,GBIKE,2799,2799,66.35191139692748,34.0,67.0,0,197
2026-06-13T02:50:08+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-13T02:50:08+0900,GBIKE,2799,2799,66.33261879242586,34.0,67.0,0,197
2026-06-13T02:55:08+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-13T02:55:08+0900,GBIKE,2799,2799,66.28474455162558,34.0,67.0,0,197
2026-06-13T03:00:25+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-13T03:00:25+0900,GBIKE,2799,2799,66.26866738120758,34.0,67.0,0,197
2026-06-13T03:05:06+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-13T03:05:06+0900,GBIKE,2799,2799,66.26080743122544,34.0,67.0,0,197
2026-06-13T03:10:10+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
